,ngram,count
0,"('drama',)",1
1,"('cohan',)",3
2,"('magic',)",1
3,"('m',)",1
4,"('r',)",1
5,"('coan',)",1
6,"('is',)",16
7,"('well',)",1
8,"('known',)",1
9,"('as',)",7
10,"('a',)",16
11,"('wonder',)",1
12,"('worker',)",1
13,"('with',)",5
14,"('unprepossessing',)",1
15,"('manuscripts',)",1
16,"('but',)",7
17,"('lie',)",4
18,"('never',)",1
19,"('pulled',)",1
20,"('weaker',)",1
21,"('sister',)",2
22,"('than',)",2
23,"('two',)",5
24,"('fellows',)",2
25,"('and',)",17
26,"('girl',)",4
27,"('through',)",1
28,"('anemia',)",1
29,"('to',)",11
30,"('robust',)",1
31,"('health',)",1
32,"('taken',)",1
33,"('on',)",2
34,"('the',)",24
35,"('hoof',)",1
36,"('this',)",4
37,"('little',)",2
38,"('story',)",1
39,"('of',)",16
40,"('who',)",1
41,"('had',)",3
42,"('suitors',)",1
43,"('married',)",1
44,"('one',)",1
45,"('them',)",1
46,"('must',)",2
47,"('have',)",1
48,"('been',)",1
49,"('just',)",2
50,"('about',)",5
51,"('zippy',)",1
52,"('brief',)",1
53,"('sufficient',)",1
54,"('outline',)",1
55,"('plot',)",1
56,"('sounds',)",1
57,"('somewhere',)",1
58,"('between',)",3
59,"('birth',)",1
60,"('gigantic',)",1
61,"('idea',)",1
62,"('in',)",5
63,"('brain',)",1
64,"('vincent',)",1
65,"('lawrence',)",1
66,"('its',)",2
67,"('manifestation',)",1
68,"('stage',)",1
69,"('by',)",2
70,"('mr',)",6
71,"('aid',)",1
72,"('ruth',)",1
73,"('shepley',)",1
74,"('alan',)",1
75,"('dinehart',)",3
76,"('john',)",1
77,"('halliday',)",3
78,"('shot',)",1
79,"('something',)",3
80,"('was',)",1
81,"('injected',)",1
82,"('into',)",5
83,"('it',)",8
84,"('result',)",1
85,"('that',)",8
86,"('what',)",5
87,"('you',)",7
88,"('see',)",2
89,"('before',)",1
90,"('quite',)",1
91,"('pleasant',)",2
92,"('entertainment',)",1
93,"('mild',)",1
94,"('there',)",3
95,"('mysterious',)",1
96,"('ability',)",1
97,"('sound',)",1
98,"('thin',)",1
99,"('yet',)",2
100,"('keep',)",1
101,"('interested',)",1
102,"('if',)",3
103,"('we',)",2
104,"('more',)",4
105,"('time',)",1
106,"('would',)",3
107,"('go',)",1
108,"('matter',)",1
109,"('thoroughly',)",1
110,"('figure',)",1
111,"('out',)",1
112,"('conversations',)",2
113,"('her',)",2
114,"('beaus',)",1
115,"('couldn',)",1
116,"('t',)",1
117,"('be',)",6
118,"('any',)",1
119,"('flatter',)",1
120,"('they',)",2
121,"('were',)",2
122,"('your',)",2
123,"('own',)",1
124,"('gentlemen',)",1
125,"('friends',)",1
126,"('entire',)",1
127,"('first',)",1
128,"('act',)",4
129,"('so',)",3
130,"('uninspiring',)",1
131,"('almost',)",2
132,"('human',)",1
133,"('document',)",1
134,"('then',)",1
135,"('second',)",1
136,"('when',)",3
137,"('rejected',)",1
138,"('suitor',)",1
139,"('comes',)",1
140,"('back',)",3
141,"('after',)",1
142,"('five',)",1
143,"('years',)",1
144,"('absence',)",1
145,"('visit',)",1
146,"('his',)",3
147,"('successful',)",1
148,"('rival',)",1
149,"('wife',)",1
150,"('thing',)",2
151,"('becomes',)",1
152,"('offensively',)",1
153,"('real',)",2
154,"('much',)",2
155,"('slapping',)",1
156,"('ol',)",1
157,"('d',)",1
158,"('soni',)",1
159,"('swear',)",1
160,"('young',)",2
161,"('men',)",2
162,"('trying',)",1
163,"('pass',)",1
164,"('off',)",2
165,"('feeling',)",1
166,"('at',)",2
167,"('seeing',)",1
168,"('each',)",1
169,"('other',)",1
170,"('again',)",2
171,"('particular',)",2
172,"('slaps',)",2
173,"('himself',)",1
174,"('rosy',)",1
175,"('glow',)",1
176,"('action',)",1
177,"('begins',)",1
178,"('drag',)",1
179,"('skates',)",1
180,"('corner',)",1
181,"('thighs',)",1
182,"('until',)",1
183,"('welkin',)",1
184,"('unquestionably',)",1
185,"('ring',)",1
186,"('all',)",1
187,"('way',)",1
188,"('showing',)",1
189,"('how',)",3
190,"('glad',)",1
191,"('he',)",2
192,"('old',)",2
193,"('buddy',)",1
194,"('dog',)",1
195,"('last',)",1
196,"('contains',)",1
197,"('stuff',)",1
198,"('usually',)",1
199,"('associated',)",1
200,"('three',)",2
201,"('dollar',)",1
202,"('seat',)",1
203,"('theatre',)",1
204,"('even',)",2
205,"('come',)",1
206,"('right',)",1
207,"('down',)",1
208,"('nothing',)",1
209,"('or',)",1
210,"('less',)",1
211,"('nice',)",1
212,"('general',)",1
213,"('impression',)",1
214,"('having',)",1
215,"('seen',)",1
216,"('good',)",1
217,"('show',)",1
218,"('part',)",1
219,"('may',)",1
220,"('due',)",1
221,"('ingratiating',)",1
222,"('performances',)",1
223,"('title',)",1
224,"('rlers',)",1
225,"('combining',)",1
226,"('advantage',)",1
227,"('has',)",2
228,"('learned',)",2
229,"('acting',)",1
230,"('ordinary',)",1
231,"('still',)",1
232,"('remains',)",1
233,"('mystery',)",1
234,"('banal',)",1
235,"('unexciting',)",1
236,"('can',)",1
237,"('doctored',)",1
238,"('up',)",1
239,"('very',)",1
240,"('seldom',)",1
241,"('dull',)",1
242,"('times',)",1
243,"('actually',)",1
244,"('absorbing',)",1
245,"('answer',)",1
246,"('course',)",1
247,"('does',)",1
248,"('do',)",1
249,"('for',)",1
250,"('funny',)",1
251,"('stands',)",1
252,"('rejuvenated',)",1
253,"('ought',)",1
254,"('not',)",1
255,"('amusing',)",1
256,"('un',)",1
257,"('questionably',)",1
258,"('robert',)",1
259,"('c',)",1
260,"('benchley',)",1
