,ngram,count
0,"('henlevs',)",1
1,"('monument',)",2
2,"('no',)",7
3,"('could',)",3
4,"('ask',)",2
5,"('of',)",64
6,"('the',)",58
7,"('piety',)",1
8,"('his',)",28
9,"('sur',)",1
10,"('vivors',)",1
11,"('a',)",38
12,"('more',)",3
13,"('substantial',)",1
14,"('memorial',)",1
15,"('than',)",5
16,"('has',)",7
17,"('been',)",3
18,"('reared',)",1
19,"('to',)",36
20,"('henley',)",11
21,"('in',)",33
22,"('new',)",1
23,"('edition',)",4
24,"('works',)",1
25,"('but',)",15
26,"('mre',)",1
27,"('nobody',)",1
28,"('can',)",3
29,"('build',)",1
30,"('out',)",2
31,"('mere',)",2
32,"('fulness',)",1
33,"('fair',)",1
34,"('clear',)",1
35,"('pages',)",1
36,"('an',)",2
37,"('artist',)",1
38,"('rear',)",1
39,"('own',)",3
40,"('mean',)",1
41,"('while',)",2
42,"('it',)",17
43,"('is',)",22
44,"('pleasant',)",2
45,"('that',)",11
46,"('so',)",4
47,"('rich',)",2
48,"('token',)",1
49,"('should',)",2
50,"('be',)",13
51,"('laid',)",1
52,"('like',)",2
53,"('wreath',)",1
54,"('upon',)",6
55,"('memory',)",3
56,"('strong',)",1
57,"('man',)",3
58,"('and',)",33
59,"('our',)",2
60,"('day',)",2
61,"('s',)",12
62,"('career',)",1
63,"('did',)",1
64,"('not',)",14
65,"('go',)",2
66,"('altogether',)",1
67,"('as',)",16
68,"('he',)",17
69,"('had',)",3
70,"('planned',)",1
71,"('years',)",3
72,"('ago',)",1
73,"('wrote',)",1
74,"('himself',)",3
75,"('preface',)",1
76,"('included',)",1
77,"('this',)",5
78,"('after',)",2
79,"('spending',)",1
80,"('better',)",1
81,"('part',)",1
82,"('my',)",1
83,"('life',)",3
84,"('pursuit',)",1
85,"('poetry',)",2
86,"('i',)",3
87,"('found',)",1
88,"('myself',)",3
89,"('about',)",1
90,"('utterly',)",1
91,"('un',)",1
92,"('marketable',)",1
93,"('bad',)",1
94,"('confess',)",1
95,"('beaten',)",1
96,"('art',)",2
97,"('addict',)",1
98,"('journalism',)",3
99,"('for',)",10
100,"('next',)",1
101,"('ten',)",1
102,"('implication',)",1
103,"('recognized',)",1
104,"('prose',)",4
105,"('within',)",1
106,"('prov',)",1
107,"('ince',)",1
108,"('indeed',)",2
109,"('was',)",10
110,"('produced',)",3
111,"('comparable',)",1
112,"('with',)",10
113,"('verse',)",1
114,"('though',)",2
115,"('all',)",6
116,"('useful',)",2
117,"('much',)",2
118,"('brilliant',)",1
119,"('how',)",2
120,"('ever',)",1
121,"('type',)",1
122,"('which',)",6
123,"('maintained',)",1
124,"('great',)",3
125,"('english',)",1
126,"('reviews',)",2
127,"('one',)",8
128,"('most',)",1
129,"('remarkable',)",1
130,"('attributes',)",1
131,"('extraordinary',)",1
132,"('faculty',)",2
133,"('discovering',)",1
134,"('bringing',)",1
135,"('young',)",1
136,"('or',)",8
137,"('unrecognized',)",1
138,"('talents',)",1
139,"('editor',)",1
140,"('we',)",11
141,"('are',)",5
142,"('now',)",2
143,"('time',)",1
144,"('possession',)",1
145,"('everything',)",1
146,"('likely',)",1
147,"('reprinted',)",1
148,"('see',)",2
149,"('together',)",1
150,"('get',)",2
151,"('its',)",1
152,"('effect',)",3
153,"('whole',)",2
154,"('question',)",1
155,"('naturally',)",2
156,"('ourselves',)",2
157,"('what',)",1
158,"('amounted',)",1
159,"('writer',)",1
160,"('occupies',)",1
161,"('five',)",1
162,"('seven',)",2
163,"('volumes',)",6
164,"('two',)",4
165,"('views',)",1
166,"('suggest',)",1
167,"('says',)",1
168,"('less',)",3
169,"('book',)",1
170,"('mosaic',)",1
171,"('scraps',)",1
172,"('shreds',)",1
173,"('recovered',)",1
174,"('from',)",2
175,"('shot',)",1
176,"('rubbish',)",1
177,"('some',)",1
178,"('fourteen',)",1
179,"('patchwork',)",1
180,"('exceedingly',)",1
181,"('materials',)",1
182,"('these',)",2
183,"('brief',)",1
184,"('flashing',)",1
185,"('notes',)",2
186,"('writers',)",1
187,"('painters',)",1
188,"('express',)",1
189,"('criticism',)",2
190,"('personal',)",1
191,"('impressionistic',)",1
192,"('full',)",1
193,"('here',)",2
194,"('rather',)",4
195,"('essays',)",2
196,"('find',)",2
197,"('whom',)",1
198,"('remember',)",1
199,"('leisure',)",1
200,"('seems',)",2
201,"('have',)",6
202,"('queer',)",1
203,"('developing',)",1
204,"('him',)",7
205,"('tendency',)",3
206,"('truculence',)",1
207,"('above',)",2
208,"('dwell',)",2
209,"('sort',)",3
210,"('defiant',)",1
211,"('gusto',)",1
212,"('those',)",1
213,"('aspects',)",1
214,"('greatness',)",1
215,"('world',)",3
216,"('anxious',)",1
217,"('ignore',)",1
218,"('called',)",1
219,"('pagan',)",1
220,"('perhaps',)",1
221,"('believed',)",1
222,"('there',)",2
223,"('such',)",2
224,"('person',)",2
225,"('modern',)",1
226,"('at',)",2
227,"('least',)",1
228,"('tugworss',)",1
229,"('w',)",2
230,"('e',)",1
231,"('london',)",3
232,"('david',)",1
233,"('nutt',)",1
234,"('articulate',)",1
235,"('protest',)",3
236,"('too',)",1
237,"('end',)",3
238,"('prove',)",1
239,"('inverted',)",1
240,"('puritans',)",1
241,"('hatred',)",1
242,"('cant',)",1
243,"('sentimentalism',)",1
244,"('led',)",1
245,"('extremes',)",1
246,"('utterance',)",1
247,"('introduction',)",1
248,"('centenary',)",1
249,"('burns',)",3
250,"('obituary',)",1
251,"('ring',)",1
252,"('lacked',)",1
253,"('fairly',)",1
254,"('demanded',)",1
255,"('under',)",2
256,"('conditions',)",1
257,"('place',)",1
258,"('manifesto',)",1
259,"('substance',)",2
260,"('contention',)",1
261,"('character',)",1
262,"('hardly',)",1
263,"('seriously',)",1
264,"('disputed',)",1
265,"('poet',)",2
266,"('frank',)",1
267,"('evidence',)",1
268,"('by',)",2
269,"('nor',)",1
270,"('do',)",1
271,"('suppose',)",1
272,"('unjust',)",1
273,"('stevenson',)",2
274,"('unguarded',)",1
275,"('greatly',)",1
276,"('resented',)",1
277,"('against',)",2
278,"('balfour',)",1
279,"('fancy',)",1
280,"('picture',)",1
281,"('cover',)",1
282,"('friend',)",2
283,"('silver',)",1
284,"('gilt',)",1
285,"('really',)",1
286,"('seemed',)",1
287,"('act',)",1
288,"('treach',)",1
289,"('ery',)",1
290,"('hasty',)",1
291,"('attempt',)",1
292,"('set',)",1
293,"('before',)",1
294,"('human',)",1
295,"('faults',)",1
296,"('well',)",3
297,"('virtues',)",1
298,"('allowed',)",1
299,"('offensive',)",1
300,"('calmly',)",1
301,"('judicious',)",1
302,"('often',)",1
303,"('appeared',)",1
304,"('cynical',)",1
305,"('because',)",1
306,"('bear',)",1
307,"('thought',)",1
308,"('appearing',)",1
309,"('sentimental',)",1
310,"('you',)",3
311,"('read',)",2
312,"('over',)",1
313,"('carefully',)",1
314,"('considered',)",1
315,"('aware',)",1
316,"('sexual',)",1
317,"('frailty',)",1
318,"('represents',)",1
319,"('merely',)",1
320,"('revulsion',)",1
321,"('prudery',)",1
322,"('prurient',)",1
323,"('dangerous',)",1
324,"('pride',)",1
325,"('call',)",3
326,"('ing',)",1
327,"('spade',)",2
328,"('ends',)",1
329,"('keeping',)",1
330,"('unnecessarily',)",1
331,"('on',)",1
332,"('lookout',)",1
333,"('ornamental',)",1
334,"('object',)",1
335,"('very',)",2
336,"('severe',)",1
337,"('lewdness',)",1
338,"('although',)",1
339,"('resents',)",1
340,"('taine',)",1
341,"('label',)",1
342,"('fielding',)",4
343,"('good',)",1
344,"('buffalo',)",1
345,"('pronounces',)",1
346,"('best',)",1
347,"('men',)",1
348,"('declares',)",1
349,"('doubt',)",1
350,"('lady',)",2
351,"('bellaston',)",3
352,"('experience',)",1
353,"('matthews',)",1
354,"('episodes',)",1
355,"('were',)",1
356,"('profitable',)",2
357,"('deemed',)",1
358,"('reprehensible',)",1
359,"('hard',)",2
360,"('enough',)",1
361,"('stomach',)",1
362,"('relation',)",1
363,"('connec',)",1
364,"('tom',)",1
365,"('jones',)",1
366,"('required',)",1
367,"('ac',)",1
368,"('cept',)",1
369,"('bland',)",1
370,"('complacency',)",1
371,"('same',)",1
372,"('breath',)",1
373,"('humane',)",1
374,"('stately',)",1
375,"('honourable',)",1
376,"('gentleman',)",1
377,"('even',)",1
378,"('dwells',)",1
379,"('fleshly',)",1
380,"('failings',)",1
381,"('smollett',)",1
382,"('hazlitt',)",1
383,"('balzac',)",1
384,"('wearies',)",1
385,"('insistence',)",1
386,"('harsh',)",1
387,"('string',)",1
388,"('sounded',)",1
389,"('far',)",1
390,"('sweeter',)",1
391,"('sounder',)",1
392,"('nature',)",1
393,"('intent',)",1
394,"('agreeable',)",1
395,"('away',)",1
396,"('hobbies',)",1
397,"('absorb',)",1
398,"('theme',)",1
399,"('yourself',)",1
400,"('presence',)",1
401,"('crit',)",1
402,"('sound',)",1
403,"('independent',)",1
404,"('volume',)",1
405,"('plays',)",2
406,"('joint',)",1
407,"('work',)",2
408,"('disappointing',)",1
409,"('if',)",1
410,"('takes',)",1
411,"('up',)",2
412,"('expectation',)",1
413,"('finding',)",1
414,"('therein',)",1
415,"('anything',)",1
416,"('real',)",2
417,"('dramatic',)",1
418,"('importance',)",1
419,"('beau',)",1
420,"('austin',)",1
421,"('finished',)",1
422,"('comedy',)",2
423,"('eight',)",1
424,"('century',)",1
425,"('manners',)",1
426,"('easily',)",1
427,"('stand',)",1
428,"('why',)",1
429,"('acted',)",1
430,"('bit',)",1
431,"('arti',)",1
432,"('flee',)",1
433,"('three',)",1
434,"('other',)",1
435,"('meritorious',)",1
436,"('studies',)",1
437,"('melodrama',)",2
438,"('deacon',)",1
439,"('brodie',)",1
440,"('dr',)",1
441,"('jekyl',)",1
442,"('reduced',)",1
443,"('ade',)",1
444,"('pbi',)",1
445,"('con',)",1
446,"('vention',)",1
447,"('would',)",1
448,"('lively',)",1
449,"('interest',)",1
450,"('gallery',)",2
451,"('admiral',)",1
452,"('guinea',)",1
453,"('conventional',)",1
454,"('therefore',)",1
455,"('acceptable',)",1
456,"('macaire',)",1
457,"('authors',)",1
458,"('melodramatic',)",1
459,"('farce',)",1
460,"('piece',)",1
461,"('light',)",1
462,"('romantic',)",1
463,"('suddenly',)",1
464,"('cut',)",1
465,"('short',)",2
466,"('shocking',)",1
467,"('catastrophe',)",1
468,"('sketch',)",1
469,"('successfully',)",1
470,"('any',)",1
471,"('put',)",1
472,"('judgment',)",1
