,record_id,entity
221,90579980,['Wallace']
222,90579980,['Newcomb']
223,90542092,['Edward']
224,90542092,"['Lloyd', 'George']"
225,90542092,['Devine']
226,137195890,['Curtis']
227,137195890,['Cultis']
228,137195890,['Kimhleni']
229,137195890,['Fordher']
230,137195890,['Kimiien']
231,137195890,['Kiiiiein']
232,90944121,['Warren']
233,90944121,['Andrews']
234,90944121,['Channing']
235,90048854,"['Alexander', 'Winchell']"
236,90048854,"['Alexander', 'Winchell', 'LLD']"
237,90048854,"['J', 'Strong', 'Plainly']"
238,90048854,['Winchell']
239,90048854,['Win']
240,125734890,"['L', 'Joubin']"
241,137744808,['Redfield']
242,136617842,['Smith']
243,90621097,['Burnett']
244,90621097,['Porter']
245,125236598,['Barker']
246,125236598,['Baker']
247,125236598,['Henry']
248,125236598,['Christian']
249,125236598,"['Francis', 'Peabody']"
250,125236598,"['Du', 'Bois']"
251,125236598,['DuoBois']
252,136619825,['Plantz']
253,136619825,['Debs']
254,90132097,['Brattle']
255,90132097,['Follen']
256,90132097,['Mason']
257,90132097,['Shepard']
258,90132097,['Berkeley']
259,90132097,['Lee']
260,90132097,['Way']
261,90132097,['Washington']
262,90132097,"['Martineau', 'Gaining']"
263,90132097,['Martineau']
264,90569421,['Godkin']
265,90569421,"['Garrison', 'Everywhere']"
266,137449682,['Greene']
267,136492393,['Marshall']
268,126443468,['Houghton']
269,136113370,['Dargan']
270,136113370,['Broadax']
271,136113370,['Broad']
272,126389415,"['Robert', 'Peel', 'Bishop', 'Wilber']"
273,126389415,"['George', 'Bentinck']"
274,126389415,"['Ashburton', 'Lockhart']"
275,126389415,['Lyndhurst']
276,126389415,"['Walter', 'Scott']"
277,126389415,['Fain']
278,126389415,['Paget']
279,90126417,"['George', 'William', 'Curtis']"
280,90126417,['Eaton']
281,90126417,['Bute']
282,90126417,['North']
283,90126417,['Jencks']
284,124359262,"['der', 'Geschichte']"
285,124359262,['Pastor']
286,136142931,['R']
287,136142931,"['Francis', 'Brown']"
288,136142931,['Briggs']
289,90313218,"['Cabot', 'Lodge']"
290,90313218,['Adams']
291,90313218,['Morse']
292,90313218,['Oallatir']
293,90313218,['Htevens']
294,90313218,['Lodge']
295,90313218,['Gallatinsfl']
296,90313218,['Gailatin']
297,90313218,['Stevens']
298,90313218,['Clallatiiis']
299,90313218,['Jefferson']
300,90313218,['Qallathi']
301,124896942,['Spielmann']
302,124896942,"['Printer', 'Last']"
303,124896942,['Landells']
304,124896942,['Mayhew']
305,124896942,['Pennell']
306,124896942,['Puneh']
307,90739286,['Barclay']
308,89667045,['Barnett']
309,89667045,['Elzas']
310,89644579,"['Georgiana', 'Hill']"
311,124764143,"['H', 'G', 'Wells']"
312,124764143,['Wells']
313,124764143,['Edison']
314,124764143,"['Wells', 'Suppose']"
315,90635208,['Gummere']
316,90635208,['Hadzsits']
317,90635208,['Robinson']
318,90635208,['Guinmere']
319,90635208,"['Osler', 'Maeterlinck']"
320,90635208,"['Gummere', 'writes', 'Seneca']"
321,124764069,['Grosse']
322,124764069,"['Lillie', 'Grove']"
323,136621698,['Washburn']
324,136621698,['Rupert']
325,124345912,['Jackson']
326,90440078,['Alexander']
327,90440078,['Cosimo']
328,125727674,"['Alfred', 'Hirchhoffund']"
329,125727674,"['Willi', 'Ule']"
330,124892989,['Harraden']
331,90500700,['Roberts']
332,89680665,['Hale']
333,89680665,['Burnham']
334,136750674,['Hall']
335,136750674,['Martineau']
336,137173034,"['J', 'GraceCI']"
337,137173034,['Gracey']
338,90121448,"['George', 'Moore']"
339,125248292,['Wormley']
340,125248292,"['W', 'Fresenius']"
341,125248292,['Attfield']
342,125248292,['Vormley']
343,125248292,['Wright']
344,125248292,['Wormlev']
345,125248292,['Sorby']
346,125248292,['Johnston']
347,89686172,['Garland']
348,89686172,['Gar']
349,89689843,['Jones']
350,90838561,"['Paul', 'Dubois', 'Pro']"
351,90173545,['Gibson']
352,125503432,['Bompiani']
353,124980283,['Cornish']
354,89671107,['Murdock']
355,89671107,"['Austin', 'Dobson']"
356,89671107,"['EARL', 'PErCys', 'B', 'DINwB', 'TABLE']"
357,89671107,['Boscawen']
358,89671107,"['Sarah', 'Bunbury']"
359,89671107,['Cauer']
360,89671107,"['Mather', 'Byles']"
361,89671107,['Percy']
362,89671107,['Byles']
363,89671107,['Goldsmith']
364,89671107,['Pope']
365,89671107,['Holland']
366,89671107,['Hollanid']
367,89671107,['Stuart']
368,89671107,['Vassall']
369,90499007,"['Sidney', 'Colrlu']"
370,90499007,['Colvin']
371,90135027,"['Thomas', 'Campion']"
372,90135027,"['John', 'C', 'Nimmo', 'King', 'William', 'Street', 'Strand', 'London']"
373,90135027,['Bullen']
374,136477222,"['E', 'J', 'Moure']"
375,124905252,"['Samuet', 'Longfellow', 'vo', 'Boston', 'Tcttnor']"
376,137579350,['Stubbs']
377,137579350,['Maitland']
378,137579350,['Seeley']
379,137579350,['Mait']
380,90128085,['Miln']
381,90128085,['Holmes']
382,89699729,['Wescott']
383,89699729,['Westcott']
384,136611293,['Briggs']
385,125290002,['Speer']
386,90186165,['Fisher']
387,136145177,"['Grait', 'Perkins']"
388,136145177,"['David', 'Keppel']"
389,136145177,"['Charles', 'E', 'Locke']"
390,136145177,"['W', 'W', 'W', 'Wilson']"
391,136145177,['Davenport']
392,136145177,['George']
393,124759360,['Oman']
394,124907497,['Lang']
395,124907497,['Proudie']
396,124907497,"['Crawley', 'nl', 'Sharp']"
397,124907497,"['Catherine', 'Morland']"
398,124907497,"['Eleanor', 'Tilney']"
399,124907497,['Rochester']
400,124907497,"['Eyre', 'Catherine']"
401,124907497,['Eyre']
402,124907497,"['Cecil', 'Tremayne']"
403,124907497,"['Alan', 'Breck']"
404,124907497,"['Barry', 'Lyndon']"
405,124907497,"['Charles', 'Honeyman']"
406,124907497,['Harriet']
407,124907497,['Gamp']
408,124907497,['Prig']
409,124907497,['Casaubon']
410,124907497,"['Allan', 'Quatermain']"
411,124907497,"['Henry', 'Curtis']"
412,124907497,"['Bret', 'Harte']"
413,126287557,['Runkle']
414,126287557,['Chinning']
415,126287557,['Channing']
416,126287557,['Frothingham']
417,126287557,['Charning']
418,126287557,['Hedge']
419,124891940,"['John', 'Addington', 'Symonds']"
420,124891940,['Symonds']
421,90142272,['Stone']
422,90142272,['James']
423,124488747,"['F', 'Edwvard', 'Iiulnse', 'Ee']"
424,124488747,"['Joshua', 'Reynolds']"
425,125502663,"['Matthew', 'Arnold', 'Yet']"
426,125502663,['Farrar']
427,125502663,['Beaconsfield']
428,125502663,['Stanley']
429,125502663,"['Short', 'Bishop']"
430,124777738,['Rawlinson']
431,124777738,"['Henry', 'Rawlinson']"
432,137412078,['Brastow']
433,89664298,['Acton']
434,89664298,"['Acton', 'Criticism']"
435,89664298,"['Aeton', 'Edited']"
436,89664298,['John']
437,89664298,"['Melville', 'Bigelow']"
438,89664298,['McMaster']
439,89664298,['Doyle']
440,89664298,['Bigelow']
441,89664298,['Nicolay']
442,89664298,"['Mary', 'Bateson', 'Lecturer']"
443,89664298,"['H', 'W', 'Wilson', 'another', 'English']"
444,89664298,"['Woodrow', 'Wilson']"
445,89664298,['Wilson']
446,89664298,['Schwab']
447,89664298,['Cleveland']
448,89664298,['Moore']
449,89664298,['Emery']
450,89664298,"['Barrett', 'Wendell']"
451,89664298,['Wendell']
452,136966375,['George']
453,136966375,['Gordon']
454,136966375,['Emmons']
455,124882811,['Welter']
456,124882811,['Anstey']
457,124882811,"['Harry', 'Merton']"
458,126338733,['Guard']
459,90133998,['Corbett']
460,137013746,['J']
461,137013746,['Fletcher']
462,89671364,['Whitney']
463,135644793,"['Theodor', 'Lipps']"
464,135644793,['Lipps']
465,135644793,['Helmholtz']
466,136578336,"['Robert', 'F', 'Horton']"
467,136578336,['Bradford']
468,136578336,['Pradford']
469,136578336,['Amory']
470,89644779,"['Jus', 'tice', 'Wilson']"
471,90502364,"['Ada', 'Earland']"
472,90502364,['Earland']
473,89664902,['Kelvin']
474,89664902,['Lincoln']
475,89664902,"['relieved', 'McClellan']"
476,89664902,['Davis']
477,89649761,"['Hiram', 'Cor']"
478,89649761,['Corson']
479,125208652,"['Jesus', 'Christ']"
480,136883708,['Hamilton']
481,136883708,['Sayre']
482,136883708,['Levis']
483,136883708,['Morton']
484,136883708,['Bigelow']
485,137653744,"['Julian', 'Hawthorne']"
486,137653744,"['Henry', 'Bright']"
487,124760371,"['Ashbourne', 'New', 'York', 'Longmans', 'Green', 'Co', 'Sw']"
488,124760371,['Ash']
489,124760371,"['Pretymnan', 'afterwards', 'Bishop', 'Tolifinc']"
490,124760371,['Pitt']
491,89686151,"['Theresa', 'Lewis']"
492,89686151,['Damer']
493,89686151,['Melville']
494,89686151,['Sheffield']
495,89686151,['Berry']
496,89686151,"['Damer', 'wvith', 'Mary', 'Berry']"
497,90145468,['Brace']
498,89639059,['Ilowolls']
499,89639059,"['Ke', 'gan', 'Paul']"
500,125247266,"['Sidney', 'Martin']"
501,125247266,['P']
502,125247266,"['Ernest', 'Hart']"
503,125247266,['Acland']
504,125247266,"['William', 'Osler']"
505,125247266,['H']
506,125247266,['Allbutt']
507,125247266,"['Thomas', 'Oliver']"
508,89633413,['Edwin']
509,89633413,['Cutler']
510,89633413,['Hale']
511,89633413,['Hill']
512,89633413,['Cut']
513,89633413,['Congress']
514,89633413,"['Mlanasseh', 'Cutler']"
515,89633413,"['W', 'F', 'Poole']"
516,89633413,"['William', 'F', 'Poole']"
517,89633413,"['Manasseh', 'Cutler']"
518,89633413,['Poole']
519,89633413,"['Cutler', 'See']"
520,89633413,"['ident', 'Adams']"
521,89633413,"['H', 'B', 'Adams']"
522,89633413,['Sato']
523,89633413,['CuSler']
524,89759190,['Arnold']
525,89668021,"['J', 'Morris']"
526,89668021,['Morris']
527,89668021,['Lanman']
528,136685639,['Timayenis']
529,136685639,['Symonds']
530,90128412,['Spencer']
531,136413923,['Storer']
532,136413923,['Johnson']
533,89646693,['Vida']
534,89646693,['Brandes']
535,89646693,['Scudder']
536,89646693,['Swinburne']
537,89646693,['Browning']
538,136114077,['Jonea']
539,89659229,"['Frank', 'Jesup', 'Scott']"
540,89659229,['Scott']
541,124141679,['Baltimore']
542,124335919,['Gladden']
543,124354297,['JOSEPH']
544,124354297,['Duryea']
545,124354297,['Montgomery']
546,124362987,['Mackennal']
547,124453505,"['Ilonry', 'Goorge', 'Many']"
548,124463057,['Dole']
549,124464853,['Craigie']
550,124466556,['Davis']
551,124466620,['Downey']
552,124471503,"['William', 'Hall']"
553,124471503,"['J', 'H', 'Nettlefold']"
554,124471503,['Cox']
555,124471503,['Froggat']
556,124471503,"['C', 'Birch']"
557,124471503,"['George', 'Brtscoe']"
558,124480872,['Stevenson']
559,124480872,['Osbourne']
560,124496758,['Ransome']
561,124699551,"['John', 'Canon']"
562,124733894,['Bodellbleini']
563,124737516,"['Sturge', 'Henderson']"
564,124737516,['Ten']
565,124747248,['WVhit']
566,124747283,['Shakespeare']
567,124747283,"['Johnson', 'Wise']"
568,124747283,['Pember']
569,124747283,['Pemberton']
570,124748263,['Blaine']
571,124748263,['Cleveland']
572,124748263,['Har']
573,124748263,"['James', 'G', 'Blaine', 'Edited']"
574,124748263,['Arthur']
575,124748263,['Hurlburt']
576,124748263,['Harrison']
577,124748263,['Beale']
578,124748263,"['Allan', 'Thorndike', 'Rice']"
579,124750342,['Futrelle']
580,124750342,"['Augustus', 'Van', 'Dusen']"
581,124750342,"['Sherlock', 'Holmes']"
582,124750342,"['Van', 'Dusen']"
583,124751008,['White']
584,124751008,['Vhite']
585,124751689,"['Harrison', 'Rhodes']"
586,124751689,['Kipling']
587,124751689,['Rhodes']
588,124755017,['Duncan']
589,124755063,"['Horace', 'Vachell']"
590,124755063,['Vachell']
591,124755242,"['Compton', 'Mackenzie']"
592,124756269,"['Belloc', 'Lowndes']"
593,124756269,['Bosworth']
594,124756269,['Rose']
595,124756269,"['Humphry', 'WVard']"
596,124757488,['Wilson']
597,124757488,"['Caroline', 'Lit']"
598,124759955,['Sturgis']
599,124764347,['Furness']
600,124770036,['Orr']
601,124770036,"['J', 'C', 'Todd', 'Macmillan', 'Robertson', 'Smith']"
602,124777509,"['Carnot', 'Lucien', 'Guitry']"
603,124778880,"['George', 'Matheson']"
604,124778880,['Matheson']
605,124793440,['Glyn']
606,124802485,['Long']
607,124880567,"['Dnflkit', 'Ii']"
608,124880567,"['Helen', 'Pecl']"
609,124880567,"['Robert', 'Peel']"
610,124880567,['Jamers']
611,124880567,['Icary']
612,124880567,['Peel']
613,124880567,['Jackson']
614,124881664,['Bigelow']
615,124881664,['Voss']
616,124881664,['Bismarck']
617,124882200,"['von', 'ut', 'Ict']"
618,124882200,['L']
619,124882997,['Ludlow']
620,124882997,"['Ludlow', 'makes', 'Judas', 'Maccabseus']"
621,124883198,"['Bctjarnin', 'Ward', 'Richardson', 'MfD', 'LLD', 'FAS', 'Longinans', 'Graen']"
622,124883198,['Benjamin']
623,124885364,['Lee']
624,124889299,['Bain']
625,124891380,['Randolph']
626,124891380,['Churchill']
627,124891914,['Somerset']
628,124891914,['Pollen']
629,124891914,"['Henry', 'Somerset']"
630,124891914,['G']
631,124892048,['Austins']
632,124892048,['Austin']
633,124892460,['B']
634,124892575,"['Harold', 'Frederic']"
635,124892575,['Frederic']
636,124894699,"['Nina', 'Barrow']"
637,124894699,['Baylor']
638,124894699,['Miller']
639,124896373,['Warner']
640,124902758,['Goodrich']
641,124902758,['Good']
642,124903897,['Vest']
643,124903897,['West']
644,124903897,"['E', 'C', 'Thomas']"
645,124903897,['Thomas']
646,124906219,"['Robert', 'Barrett', 'Browning']"
647,124906219,"['Edwvard', 'Gosse']"
648,124906219,['Gosse']
649,124906219,"['Herbert', 'Railton']"
650,124906359,['Newton']
651,124906359,['New']
652,124910319,['Lanman']
653,124910319,['Benjamin']
654,124911338,['IFoulke']
655,124911338,['Foulke']
656,124911338,"['Foulke', 'complains', 'bit', 'Slav']"
657,125238042,['Craig']
658,125238876,"['Albert', 'Kocher']"
659,125238876,['Gottstein']
660,125238876,['Kocher']
661,125238876,['Brewer']
662,125241543,"['George', 'P', 'Sanborn']"
663,125251441,['Bartholow']
664,125274806,['Young']
665,125274806,['Seelye']
666,125274806,['Peabody']
667,125285780,['Trumbull']
668,125290224,['Godkin']
669,125302755,['Putnam']
670,125498506,"['John', 'C', 'L', 'Sparkes']"
671,125498506,"['Walter', 'Gandy']"
672,125498506,['Sparkes']
673,125499337,['Robertson']
674,125503375,"['William', 'Canton']"
675,125503375,['Meynell']
676,125503375,['Lowry']
677,125503375,['Robinson']
678,125504219,"['obo', 'Hays', 'Hammond', 'Long', 'mani', 'Green', 'Co']"
679,125504219,['Hammond']
680,125504219,['Jamieson']
681,125504219,['Heath']
682,125504219,"['Solly', 'Joel']"
683,125523349,['Schouler']
684,125523349,"['Henry', 'C', 'Lodge']"
685,125524592,['Burnetes']
686,125524592,['Burnett']
687,125524592,"['Arthur', 'Poppleton']"
688,125524592,['Theobald']
689,125524592,['Barold']
690,125524592,['Belasys']
691,125529634,['Bartletes']
692,125714948,['Levy']
693,125714948,['Matthews']
694,125720301,"['J', 'F', 'Stephen', 'said', 'Air']"
695,125720301,['Carson']
696,125722617,['Courts']
697,125726448,"['lion', 'Lawrence', 'Mc', 'Cully', 'First', 'Associate', 'Justice']"
698,125749308,"['Burr', 'J', 'Ramage']"
699,125749576,['Webb']
700,125762745,['Albert']
701,126339953,"['Amelia', 'B', 'Edwards']"
702,126339953,['Petrie']
703,126339953,"['Edwards', 'graphic', 'pen', 'Tenis', 'Part', 'L']"
704,126339953,"['Howard', 'Osgood']"
705,126339953,"['W', 'C', 'Winslow', 'Beacon', 'Street', 'Boston']"
706,126339953,"['James', 'Russell', 'Lowell']"
707,126357405,"['Julia', 'Ward', 'Howe']"
708,126357405,['Higginson']
709,126357405,['Higgin']
710,126357675,['Hort']
711,126357675,['Warfield']
712,126357675,"['Schaffs', 'C', 'Oompan']"
713,126357675,"['H', 'P', 'Forbes']"
714,126425076,['Thomas']
715,126443123,['Alien']
716,126447331,['Dorchester']
717,127406065,"['Du', 'Clialilui']"
718,135792766,"['James', 'Freeman', 'Clarke']"
719,135792766,['Clarke']
720,136129923,"['C', 'P', 'Villiers', 'MP']"
721,136129923,"['Richard', 'Cobden']"
722,136129923,['Villiers']
723,136129923,['Cobden']
724,136129923,"['Robert', 'Peel']"
725,136134978,['Saffiord']
726,136134978,['Balloui']
727,136138836,"['W', 'Nowack']"
728,136144286,"['James', 'Denney']"
729,136144286,['P']
730,136144286,"['Mackintosh', 'One']"
731,136144286,['Mackintosh']
732,136144491,['Sunday']
733,136144491,['Finney']
734,136144491,['Taylor']
735,136415311,['Sterrett']
736,136416554,"['des', 'Granges']"
737,136416554,['Clark']
738,136447217,['Ireland']
739,136447217,['Irelamd']
740,136458708,['J']
741,136463035,['Lanciani']
742,136463900,['Dawson']
743,136466235,['Sattcrlec']
744,136470881,['Schliemnann']
745,136470881,"['James', 'C', 'Southall']"
746,136470881,['Nast']
747,136470881,['IHarman']
748,136470881,['Harman']
749,136470881,['H']
750,136470963,['Inge']
751,136470963,['Mind']
752,136480596,"['God', 'Almighty', 'John', 'Carter']"
753,136509325,['Caspari']
754,136513439,['Gould']
755,136533120,"['H', 'C', 'Wood']"
756,136533120,['Potain']
757,136533120,['Fournier']
758,136533120,['Roncali']
759,136570677,['Raymond']
760,136570677,['Stedman']
761,136570677,['Macaulay']
762,136588150,"['Pierre', 'ade', 'Coubertin', 'Translated']"
763,136608189,['Spencer']
764,136608189,['Tyndall']
765,136608189,"['William', 'James']"
766,136612423,['Diaz']
767,136612423,['Taft']
768,136612423,"['Diaz', 'General', 'Diaz']"
769,136612423,['Root']
770,136614079,['Cruttwell']
771,136617378,"['R', 'Solicitor', 'General']"
772,136617378,['REdamithan']
773,136623429,['Maitland']
774,136623429,['H']
775,136625622,"['John', 'Vah', 'Vorst']"
776,136625622,"['Van', 'Vorst']"
777,136625622,"['John', 'Van', 'Vors', 'Moffat', 'Yard', 'Co', 'New', 'York', 'SLS']"
778,136709332,['Gatheie']
779,136751702,"['Edward', 'Caird']"
780,136751702,['Mackintosh']
781,136751702,['Martineau']
782,136752909,['Moore']
783,136752909,['Cheyne']
784,136752909,['Furness']
785,136760304,['Duhm']
786,136760304,['Duhln']
787,136760304,['Duhlis']
788,136760304,['Duhlm']
789,136894051,"['Hernann', 'Schmnidt', 'Rinipler']"
790,136917170,"['James', 'Wallace']"
791,136917170,['Wallace']
792,136917170,"['Edward', 'Jackson']"
793,136918979,['Redney']
794,136918979,['Kedney']
795,136981322,['Gregory']
796,136981322,"['John', 'Quinn']"
797,137050115,['Eddy']
798,137050115,"['Eddy', 'gives', 'Interesting']"
799,137050115,['Ballou']
800,137077283,['James']
801,137107056,['Royce']
802,137107056,['James']
803,137110441,['Filth']
804,137110441,['Friltb']
805,137110441,['Disraeli']
806,137110441,['Lemon']
807,137110441,['Soand']
808,137110441,['Nickleby']
809,137110441,['Pilth']
810,137110441,"['aid', 'H']"
811,137110441,['Gibson']
812,137110441,['Frith']
813,137200952,['Thomt']
814,137200952,['Co']
815,137200952,['Stacy']
816,137211244,['Froude']
817,137211244,['Roland']
818,137391168,['Cooke']
819,137391168,['Deane']
820,137412786,['C']
821,137412786,['Cadman']
822,137485069,['Montague']
823,137485069,['Jenks']
824,137485069,['Meade']
825,137545522,['Sciss']
826,137545522,['Solss']
827,137545522,"['Seiss', 'Subject']"
828,137573733,['Moore']
829,137582298,['Thorpe']
830,137588340,['Cheyne']
831,137588340,['Clheyne']
832,137588340,['Ciceyne']
833,137588340,['Oheyne']
834,137693820,"['Frederick', 'Douglass', 'Jr']"
835,137693820,['Doug']
836,760121714,"['Max', 'Miiller']"
837,88403304,['Crawford']
838,88407598,"['Helen', 'Winslow']"
839,88407598,['Winslow']
840,88407598,['Wilder']
841,88407598,"['Harrison', 'Weir']"
842,88407598,['Weir']
843,88407598,['Garner']
844,88407598,"['Cashel', 'Hoey']"
845,88435825,['Packard']
846,886556758,['Piper']
847,89641222,"['George', 'Ticknor', 'Curtis']"
848,89641222,"['Joseph', 'C', 'Clarkson', 'Notwithstanding']"
849,89641222,['Curtis']
850,89641222,"['Paul', 'Leicester', 'Ford']"
851,89641222,['Cur']
852,89641222,['Jackson']
853,89641222,"['James', 'Wilson']"
854,89641222,['Washington']
855,89641746,['Charles']
