,record_id,entity
342,125236598,['DuoBois']
343,136619825,['Plantz']
344,136619825,['Debs']
345,136619825,"['Samuel', 'Plantz']"
346,90132097,['Brattle']
347,90132097,['Follen']
348,90132097,['Mason']
349,90132097,['Shepard']
350,90132097,['Berkeley']
351,90132097,['Lee']
352,90132097,['Way']
353,90132097,['Washington']
354,90132097,['Martineau']
355,90132097,"['Martineau', 'Gaining']"
356,90569421,['Godkin']
357,90569421,"['Garrison', 'Everywhere']"
358,137449682,['Greene']
359,136492393,['Marshall']
360,126443468,"['Edward', 'L', 'Houghton']"
361,126443468,"['Boston', 'Houghton']"
362,126443468,['Houghton']
363,136113370,['Dargan']
364,136113370,['Broadax']
365,136113370,['Broad']
366,126389415,"['Robert', 'Peel', 'Bishop', 'Wilber']"
367,126389415,"['George', 'Bentinck']"
368,126389415,"['Ashburton', 'Lockhart']"
369,126389415,['Lyndhurst']
370,126389415,"['Walter', 'Scott']"
371,126389415,['Fain']
372,126389415,['Paget']
373,126389415,"['Breguet', 'told', 'Paget']"
374,90126417,"['Donman', 'B', 'Eaton']"
375,90126417,"['George', 'William', 'Curtis']"
376,90126417,['Eaton']
377,90126417,['Bute']
378,90126417,['North']
379,90126417,['Jencks']
380,124359262,['Geschichte']
381,124359262,['Pastor']
382,136142931,['R']
383,136142931,"['Francis', 'Brown']"
384,136142931,['Briggs']
385,90313218,"['Cabot', 'Lodge']"
386,90313218,['Adams']
387,90313218,['Morse']
388,90313218,['Oallatir']
389,90313218,['Jefferson']
390,90313218,['Htevens']
391,90313218,['Lodge']
392,90313218,['Gallatinsfl']
393,90313218,['Gailatin']
394,90313218,['Stevens']
395,90313218,['Clallatiiis']
396,90313218,['Qallathi']
397,90313218,"['MIr', 'Stevens']"
398,124896942,['Spielmann']
399,124896942,"['Henry', 'Mayhew']"
400,124896942,"['Printer', 'Last']"
401,124896942,"['Ebenezer', 'Landells']"
402,124896942,['Landells']
403,124896942,"['Daddy', 'Landells']"
404,124896942,['Last']
405,124896942,['Mayhew']
406,124896942,['Pennell']
407,124896942,['Puneh']
408,90739286,"['Florence', 'L', 'Barclay']"
409,90739286,['Barclay']
410,89667045,['Barnett']
411,89667045,['Elzas']
412,89644579,"['Georgiana', 'Hill']"
413,124764143,"['H', 'G', 'Wells']"
414,124764143,['Wells']
415,124764143,['Edison']
416,124764143,['Suppose']
417,124764143,"['Wells', 'Suppose']"
418,90635208,['Seneca']
419,90635208,"['Richard', 'Mott', 'Gummere']"
420,90635208,['Gummere']
421,90635208,['Hadzsits']
422,90635208,['Robinson']
423,90635208,['Guinmere']
424,90635208,"['Osler', 'Maeterlinck']"
425,90635208,"['Gummere', 'writes', 'Seneca']"
426,124764069,['Grosse']
427,124764069,"['Lillie', 'Grove']"
428,136621698,['Washburn']
429,136621698,['Rupert']
430,124345912,['Jackson']
431,90440078,['Alexander']
432,90440078,['Cosimo']
433,125727674,"['Alfred', 'Hirchhoffund']"
434,125727674,"['Willi', 'Ule']"
435,124892989,['Harraden']
436,90500700,['Roberts']
437,89680665,['Hale']
438,89680665,['Burnham']
439,136750674,['Hall']
440,136750674,['Martineau']
441,137173034,"['J', 'GraceCI']"
442,137173034,['Gracey']
443,90121448,"['George', 'Moore']"
444,125248292,['Wormley']
445,125248292,"['Pro', 'fessor', 'Wormley']"
446,125248292,"['W', 'Fresenius']"
447,125248292,['Attfield']
448,125248292,['Vormley']
449,125248292,['Wright']
450,125248292,['Wormlev']
451,125248292,['Sorby']
452,125248292,['Johnston']
453,89686172,"['Hamlin', 'Gar']"
454,89686172,['Garland']
455,89686172,['Gar']
456,89689843,['Jones']
457,89689843,"['Jones', 'TlIr', 'Henry', 'Arthur', 'Jones']"
458,89689843,"['Air', 'Jones']"
459,89689843,"['Mtr', 'Jones']"
460,90838561,"['Paul', 'Dubois', 'Pro']"
461,90173545,['Gibson']
462,90173545,"['William', 'Hamilton', 'Gibson']"
463,125503432,"['Sophia', 'V', 'Bompiani']"
464,125503432,['Bompiani']
465,124980283,"['C', 'J', 'Cornish']"
466,124980283,['Cornish']
467,89671107,"['Earl', 'Percy']"
468,89671107,['Murdock']
469,89671107,"['Austin', 'Dobson']"
470,89671107,"['EARL', 'PErCys', 'B', 'DINwB', 'TABLE']"
471,89671107,"['Harold', 'Murdock']"
472,89671107,"['Harold', 'Murdock', 'Bos', 'ton', 'Houghton', 'AtiSlin', 'Co', 'Murdock']"
473,89671107,['Percy']
474,89671107,['Boscawen']
475,89671107,"['Sarah', 'Bunbury']"
476,89671107,['Cauer']
477,89671107,"['Mather', 'Byles']"
478,89671107,['Byles']
479,89671107,['Goldsmith']
480,89671107,['Pope']
481,89671107,['Holland']
482,89671107,['Hollanid']
483,89671107,['Stuart']
484,89671107,['Vassall']
485,90499007,"['Sidney', 'Colrlu']"
486,90499007,['Colvin']
487,90135027,"['Thomas', 'Campion']"
488,90135027,"['H', 'Bullen']"
489,90135027,['Campion']
490,90135027,"['John', 'C', 'Nimmo', 'King', 'William', 'Street', 'Strand', 'London']"
491,90135027,['Bullen']
492,136477222,"['E', 'J', 'Moure']"
493,124905252,"['Samuet', 'Longfellow', 'vo', 'Boston', 'Tcttnor']"
494,137579350,['Stubbs']
495,137579350,['Maitland']
496,137579350,['Seeley']
497,137579350,['Mait']
498,90128085,['Miln']
499,90128085,['Holmes']
500,90128085,"['Louise', 'Jordan', 'Miln']"
501,89699729,"['Glenway', 'Wescott']"
502,89699729,['Wescott']
503,89699729,['Westcott']
504,136611293,['Briggs']
505,136611293,"['Charles', 'Augustus', 'Briggs']"
506,136611293,"['Emilie', 'Grace', 'Briggs']"
507,125290002,"['Robert', 'Speer']"
508,125290002,['Speer']
509,90186165,['Fisher']
510,90186165,"['George', 'Park', 'Fisher']"
511,136145177,"['Grait', 'Perkins']"
512,136145177,"['David', 'Keppel']"
513,136145177,"['Charles', 'E', 'Locke']"
514,136145177,"['W', 'W', 'W', 'Wilson']"
515,136145177,['Davenport']
516,136145177,['George']
517,124759360,['Oman']
518,124907497,"['Andrew', 'Lang']"
519,124907497,['Lang']
520,124907497,['Proudie']
521,124907497,"['Crawley', 'nl', 'Sharp']"
522,124907497,['Catherine']
523,124907497,"['Catherine', 'Morland']"
524,124907497,"['Eleanor', 'Tilney']"
525,124907497,['Rochester']
526,124907497,['Eyre']
527,124907497,"['Eyre', 'Catherine']"
528,124907497,"['Cecil', 'Tremayne']"
529,124907497,"['Alan', 'Breck']"
530,124907497,"['Barry', 'Lyndon']"
531,124907497,"['Charles', 'Honeyman']"
532,124907497,['Harriet']
533,124907497,['Gamp']
534,124907497,['Prig']
535,124907497,['Casaubon']
536,124907497,"['Allan', 'Quatermain']"
537,124907497,"['Henry', 'Curtis']"
538,124907497,"['Bret', 'Harte']"
539,126287557,"['William', 'Henry', 'Channing']"
540,126287557,['Runkle']
541,126287557,['Chinning']
542,126287557,['Channing']
543,126287557,['Frothingham']
544,126287557,['Charning']
545,126287557,['Hedge']
546,124891940,['Symonds']
547,124891940,"['John', 'Addington', 'Symonds']"
548,90142272,['Stone']
549,90142272,['James']
550,124488747,"['F', 'Edwvard', 'Iiulnse', 'Ee']"
551,124488747,"['Joshua', 'Reynolds']"
552,125502663,['Farrar']
553,125502663,"['Matthew', 'Arnold', 'Yet']"
554,125502663,['Beaconsfield']
555,125502663,['Stanley']
556,125502663,['Yet']
557,125502663,"['Marian', 'Bishop']"
558,125502663,"['Short', 'Bishop']"
559,124777738,"['SOURCES', 'sy', 'CGeorge', 'Rawlinson']"
560,124777738,['Rawlinson']
561,124777738,"['Henry', 'Rawlinson']"
562,137412078,['Brastow']
563,89664298,['Acton']
564,89664298,"['Acton', 'Criticism']"
565,89664298,"['Aeton', 'Edited']"
566,89664298,['English']
567,89664298,['John']
568,89664298,['Doyle']
569,89664298,"['Melville', 'Bigelow']"
570,89664298,['McMaster']
571,89664298,"['John', 'G', 'Nicolay']"
572,89664298,['Bigelow']
573,89664298,['Nicolay']
574,89664298,"['Mary', 'Bateson', 'Lecturer']"
575,89664298,"['H', 'W', 'Wilson']"
576,89664298,"['H', 'W', 'Wilson', 'another', 'English']"
577,89664298,"['Woodrow', 'Wilson']"
578,89664298,['Wilson']
579,89664298,"['Presi', 'dent', 'Wilson']"
580,89664298,['Schwab']
581,89664298,"['Profes', 'sor', 'John']"
582,89664298,"['Profes', 'sor', 'John', 'Bassett', 'Moore']"
583,89664298,['Cleveland']
584,89664298,['Moore']
585,89664298,['Emery']
586,89664298,"['Barrett', 'Wendell']"
587,89664298,['Wendell']
588,89664298,"['Elizabethan', 'English']"
589,136966375,['George']
590,136966375,['Gordon']
591,136966375,['Emmons']
592,124882811,['Welter']
593,124882811,['Anstey']
594,124882811,"['Harry', 'Merton']"
595,126338733,['Guard']
596,90133998,"['Thirteenth', 'Air', 'Julian', 'Corbett']"
597,90133998,['Corbett']
598,137013746,['J']
599,137013746,['Fletcher']
600,89671364,"['Caspar', 'Whitney']"
601,89671364,['Whitney']
602,135644793,"['Theodor', 'Lipps']"
603,135644793,['Lipps']
604,135644793,['Helmholtz']
605,136578336,"['Robert', 'F', 'Horton']"
606,136578336,['Bradford']
607,136578336,['Pradford']
608,136578336,['Amory']
609,136578336,"['DIr', 'Bradford']"
610,89644779,"['James', 'Wilson']"
611,89644779,['Wilson']
612,89644779,"['Jus', 'tice', 'Wilson']"
613,89644779,"['Revolutionary', 'leaders', 'Wilson']"
614,89644779,"['Chisholm', 'vs', 'Georgia', 'Wilson']"
615,89644779,"['Jay', 'andi', 'Wilson']"
616,89644779,"['Judge', 'Wilson']"
617,90502364,"['Ada', 'Earland']"
618,90502364,['Earland']
619,89664902,"['General', 'George', 'B', 'McClellan']"
620,89664902,['McClellan']
621,89664902,['Kelvin']
622,89664902,['Lincoln']
623,89664902,"['McDowell', 'like', 'McClellan']"
624,89664902,"['York', 'town', 'McClellan']"
625,89664902,"['Yorktown', 'McClellan']"
626,89664902,['Davis']
627,89664902,"['Meade', 'McClellan']"
628,89649761,"['Hiram', 'Cor']"
629,89649761,"['Profes', 'sor', 'Corson']"
630,89649761,['Corson']
631,125208652,['Christ']
632,125208652,"['Jesus', 'Christ']"
633,136883708,['Hamilton']
634,136883708,['Sayre']
635,136883708,['Morton']
636,136883708,['Levis']
637,136883708,['Bigelow']
638,137653744,"['Nathaniel', 'Hawthorne']"
639,137653744,"['Julian', 'Hawthorne']"
640,137653744,['Hawthorne']
641,137653744,"['Henry', 'Bright']"
642,137653744,"['Biography', 'Hawthorne']"
643,124760371,"['Ashbourne', 'New', 'York', 'Longmans', 'Green', 'Co', 'Sw']"
644,124760371,['Ash']
645,124760371,['Pitt']
646,124760371,"['Pretymnan', 'afterwards', 'Bishop', 'Tolifinc']"
647,89686151,"['Agnes', 'Berry']"
648,89686151,['Lewis']
649,89686151,"['Lewis', 'Melville']"
650,89686151,"['Theresa', 'Lewis']"
651,89686151,"['AMary', 'Berry']"
652,89686151,['Damer']
653,89686151,"['MIr', 'Melville']"
654,89686151,"['Misses', 'Berry']"
655,89686151,['Melville']
656,89686151,['Sheffield']
657,89686151,['Berry']
658,89686151,"['Mary', 'Berry']"
659,89686151,"['Damer', 'wvith', 'Mary', 'Berry']"
660,89686151,"['Mlary', 'Berry']"
661,90145468,"['Charles', 'Loring', 'Brace']"
662,90145468,['Brace']
663,89639059,['Ilowolls']
664,89639059,"['Ke', 'gan', 'Paul']"
665,125247266,"['Sidney', 'Martin']"
666,125247266,['P']
667,125247266,['Acland']
668,125247266,"['Ernest', 'Hart']"
669,125247266,"['William', 'Osler']"
670,125247266,['H']
671,125247266,['Allbutt']
672,125247266,"['Thomas', 'Oliver']"
673,125247266,"['C', 'H']"
674,89633413,"['Manasseh', 'Cutler']"
675,89633413,['Edwin']
676,89633413,['Cutler']
677,89633413,['Congress']
678,89633413,"['Ills', 'Grandchildren', 'Wm', 'Parker', 'Cutler']"
679,89633413,"['Ills', 'Grandchildren', 'Wm', 'Parker', 'Cutler', 'anid', 'Julia', 'Perkins', 'Cutler']"
680,89633413,['Hale']
681,89633413,['Hill']
682,89633413,"['Cabot', 'Lowell', 'Grafton', 'Peele', 'Poole']"
683,89633413,['Cut']
684,89633413,"['Mlanasseh', 'Cutler']"
685,89633413,"['Gen', 'Parsons', 'Congress']"
686,89633413,"['W', 'F', 'Poole']"
687,89633413,"['William', 'F', 'Poole']"
688,89633413,"['Shosuke', 'Sato']"
689,89633413,['Poole']
690,89633413,"['Cutler', 'See']"
691,89633413,['Adams']
692,89633413,"['H', 'B', 'Adams']"
693,89633413,['Sato']
694,89633413,['CuSler']
695,89759190,"['Edwin', 'Arnold']"
696,89759190,['Arnold']
697,89668021,"['J', 'Morris']"
698,89668021,['Morris']
699,89668021,['Lanman']
700,136685639,['Timayenis']
701,136685639,['Symonds']
702,90128412,['Spencer']
703,136413923,['Storer']
704,136413923,['Johnson']
705,89646693,['Vida']
706,89646693,['Scudder']
707,89646693,['Brandes']
708,89646693,['Swinburne']
709,89646693,['Browning']
710,136114077,['Jonea']
711,89659229,"['Frank', 'Jesup', 'Scott']"
712,89659229,['Scott']
713,124141679,['Baltimore']
714,124335919,['Gladden']
715,124354297,['JOSEPH']
716,124354297,['Duryea']
717,124354297,['Montgomery']
718,124362987,['Mackennal']
719,124453505,"['Ilonry', 'Goorge', 'Many']"
720,124453505,['Many']
721,124463057,"['Charles', 'F', 'Dole']"
722,124463057,['Dole']
723,124464853,['Craigie']
724,124466556,"['Charles', 'H', 'Stanley', 'Davis']"
725,124466556,['Davis']
726,124466620,"['Darid', 'G', 'Downey']"
727,124466620,['Downey']
728,124471503,"['William', 'Hall']"
729,124471503,"['David', 'Cox']"
730,124471503,"['English', 'landscape', 'painter', 'Cox']"
731,124471503,['Cox']
732,124471503,"['J', 'H', 'Nettlefold']"
733,124471503,"['Joseph', 'Gillott', 'sale', 'Cox']"
734,124471503,['Froggat']
735,124471503,"['C', 'Birch']"
736,124471503,"['Edgbaston', 'sold', 'Cox']"
737,124471503,"['George', 'Brtscoe']"
738,124480872,"['Robert', 'Louis', 'Stevenson']"
739,124480872,"['Lloyd', 'Osbourne']"
740,124480872,['Stevenson']
741,124480872,['Osbourne']
742,124496758,"['Stafford', 'Ransome']"
743,124496758,['Ransome']
744,124699551,"['John', 'Canon']"
745,124699551,['Canon']
746,124733894,['Bodellbleini']
747,124737516,"['Trevel', 'yan', 'Henderson']"
748,124737516,"['Sturge', 'Henderson']"
749,124737516,['Ten']
750,124747248,['WVhit']
751,124747283,['Shakespeare']
752,124747283,"['Johnson', 'Wise']"
753,124747283,"['Ed', 'gar', 'Pemberton']"
754,124747283,"['Edgar', 'Pemberton']"
755,124747283,['Pember']
756,124747283,['Pemberton']
757,124748263,['Blaine']
758,124748263,['Cleveland']
759,124748263,['Har']
760,124748263,['Harrison']
761,124748263,"['James', 'G', 'Blaine']"
762,124748263,"['James', 'G', 'Blaine', 'Edited']"
763,124748263,"['Blaine', 'Beale']"
764,124748263,['Arthur']
765,124748263,['Hurlburt']
766,124748263,"['Walker', 'Blaine']"
767,124748263,['Beale']
768,124748263,"['Allan', 'Thorndike', 'Rice']"
769,124750342,['Futrelle']
770,124750342,"['Augustus', 'Van', 'Dusen']"
771,124750342,"['Sherlock', 'Holmes']"
772,124750342,"['Van', 'Dusen']"
