,ngram,count
0,"('nullification', 'and', 'secession', 'in')",1
1,"('and', 'secession', 'in', 'the')",1
2,"('secession', 'in', 'the', 'united')",1
3,"('in', 'the', 'united', 'states')",1
4,"('the', 'united', 'states', 'a')",1
5,"('united', 'states', 'a', 'history')",1
6,"('states', 'a', 'history', 'of')",1
7,"('a', 'history', 'of', 'the')",1
8,"('history', 'of', 'the', 'six')",1
9,"('of', 'the', 'six', 'attempts')",1
10,"('the', 'six', 'attempts', 'during')",1
11,"('six', 'attempts', 'during', 'the')",1
12,"('attempts', 'during', 'the', 'first')",1
13,"('during', 'the', 'first', 'century')",1
14,"('the', 'first', 'century', 'of')",1
15,"('first', 'century', 'of', 'the')",1
16,"('century', 'of', 'the', 'republic')",1
17,"('of', 'the', 'republic', 'by')",1
18,"('the', 'republic', 'by', 'edward')",1
19,"('republic', 'by', 'edward', 'payson')",1
20,"('by', 'edward', 'payson', 'powell')",1
21,"('edward', 'payson', 'powell', 'p')",1
22,"('payson', 'powell', 'p', 'putnam')",1
23,"('powell', 'p', 'putnam', 's')",1
24,"('p', 'putnam', 's', 'sons')",1
25,"('putnam', 's', 'sons', 'new')",1
26,"('s', 'sons', 'new', 'york')",1
27,"('sons', 'new', 'york', 'the')",1
28,"('new', 'york', 'the', 'six')",1
29,"('york', 'the', 'six', 'attempts')",1
30,"('the', 'six', 'attempts', 'are')",1
31,"('six', 'attempts', 'are', 'the')",1
32,"('attempts', 'are', 'the', 'nullification')",1
33,"('are', 'the', 'nullification', 'of')",1
34,"('the', 'nullification', 'of', 'the')",1
35,"('nullification', 'of', 'the', 'contested')",1
36,"('of', 'the', 'contested', 'election')",1
37,"('the', 'contested', 'election', 'of')",1
38,"('contested', 'election', 'of', 'styled')",1
39,"('election', 'of', 'styled', 'a')",1
40,"('of', 'styled', 'a', 'northern')",1
41,"('styled', 'a', 'northern', 'confederacy')",1
42,"('a', 'northern', 'confederacy', 'attempt')",1
43,"('northern', 'confederacy', 'attempt', 'to')",1
44,"('confederacy', 'attempt', 'to', 'cleave')",1
45,"('attempt', 'to', 'cleave', 'off')",1
46,"('to', 'cleave', 'off', 'the')",1
47,"('cleave', 'off', 'the', 'southwest')",1
48,"('off', 'the', 'southwest', 'or')",1
49,"('the', 'southwest', 'or', 'burr')",1
50,"('southwest', 'or', 'burr', 's')",1
51,"('or', 'burr', 's', 'conspiracy')",1
52,"('burr', 's', 'conspiracy', 'new')",1
53,"('s', 'conspiracy', 'new', 'england')",1
54,"('conspiracy', 'new', 'england', 'nullification')",1
55,"('new', 'england', 'nullification', 'or')",1
56,"('england', 'nullification', 'or', 'the')",1
57,"('nullification', 'or', 'the', 'hartford')",1
58,"('or', 'the', 'hartford', 'convention')",1
59,"('the', 'hartford', 'convention', 'in')",1
60,"('hartford', 'convention', 'in', 'south')",1
61,"('convention', 'in', 'south', 'carolina')",1
62,"('in', 'south', 'carolina', 'nullification')",1
63,"('south', 'carolina', 'nullification', 'in')",1
64,"('carolina', 'nullification', 'in', 'and')",1
65,"('nullification', 'in', 'and', 'secession')",1
66,"('in', 'and', 'secession', 'in')",1
67,"('and', 'secession', 'in', 'a')",1
68,"('secession', 'in', 'a', 'concluding')",1
69,"('in', 'a', 'concluding', 'chapter')",1
70,"('a', 'concluding', 'chapter', 'points')",1
71,"('concluding', 'chapter', 'points', 'out')",1
72,"('chapter', 'points', 'out', 'several')",1
73,"('points', 'out', 'several', 'dangers')",1
74,"('out', 'several', 'dangers', 'which')",1
75,"('several', 'dangers', 'which', 'still')",1
76,"('dangers', 'which', 'still', 'menace')",1
77,"('which', 'still', 'menace', 'the')",1
78,"('still', 'menace', 'the', 'union')",1
79,"('menace', 'the', 'union', 'one')",1
80,"('the', 'union', 'one', 'of')",1
81,"('union', 'one', 'of', 'which')",1
82,"('one', 'of', 'which', 'is')",1
83,"('of', 'which', 'is', 'protection')",1
84,"('which', 'is', 'protection', 'of')",1
85,"('is', 'protection', 'of', 'manufactures')",1
86,"('protection', 'of', 'manufactures', 'and')",1
87,"('of', 'manufactures', 'and', 'the')",1
88,"('manufactures', 'and', 'the', 'final')",1
89,"('and', 'the', 'final', 'word')",1
90,"('the', 'final', 'word', 'is')",1
91,"('final', 'word', 'is', 'one')",1
92,"('word', 'is', 'one', 'of')",1
93,"('is', 'one', 'of', 'hope')",1
94,"('one', 'of', 'hope', 'that')",1
95,"('of', 'hope', 'that', 'the')",1
96,"('hope', 'that', 'the', 'people')",1
97,"('that', 'the', 'people', 'are')",1
98,"('the', 'people', 'are', 'yet')",1
99,"('people', 'are', 'yet', 'sound')",1
100,"('are', 'yet', 'sound', 'to')",1
101,"('yet', 'sound', 'to', 'the')",1
102,"('sound', 'to', 'the', 'core')",1
103,"('to', 'the', 'core', 'wanting')",1
104,"('the', 'core', 'wanting', 'mainly')",1
105,"('core', 'wanting', 'mainly', 'a')",1
106,"('wanting', 'mainly', 'a', 'heroic')",1
107,"('mainly', 'a', 'heroic', 'sentiment')",1
108,"('a', 'heroic', 'sentiment', 'which')",1
109,"('heroic', 'sentiment', 'which', 'if')",1
110,"('sentiment', 'which', 'if', 'the')",1
111,"('which', 'if', 'the', 'book')",1
112,"('if', 'the', 'book', 'had')",1
113,"('the', 'book', 'had', 'come')",1
114,"('book', 'had', 'come', 'a')",1
115,"('had', 'come', 'a', 'year')",1
116,"('come', 'a', 'year', 'later')",1
117,"('a', 'year', 'later', 'the')",1
118,"('year', 'later', 'the', 'author')",1
119,"('later', 'the', 'author', 'might')",1
120,"('the', 'author', 'might', 'have')",1
121,"('author', 'might', 'have', 'found')",1
122,"('might', 'have', 'found', 'furnished')",1
123,"('have', 'found', 'furnished', 'them')",1
124,"('found', 'furnished', 'them', 'by')",1
125,"('furnished', 'them', 'by', 'the')",1
126,"('them', 'by', 'the', 'present')",1
127,"('by', 'the', 'present', 'war')",1
128,"('the', 'present', 'war', 'snain')",1
129,"('present', 'war', 'snain', 's')",1
130,"('war', 'snain', 's', 'vicious')",1
131,"('snain', 's', 'vicious', 'colonial')",1
132,"('s', 'vicious', 'colonial', 'system')",1
133,"('vicious', 'colonial', 'system', 'one')",1
134,"('colonial', 'system', 'one', 'of')",1
135,"('system', 'one', 'of', 'the')",1
136,"('one', 'of', 'the', 'author')",1
137,"('of', 'the', 'author', 's')",1
138,"('the', 'author', 's', 'for')",1
139,"('author', 's', 'for', 'saving')",1
140,"('s', 'for', 'saving', 'the')",1
141,"('for', 'saving', 'the', 'state')",1
142,"('saving', 'the', 'state', 'is')",1
143,"('the', 'state', 'is', 'a')",1
144,"('state', 'is', 'a', 'national')",1
145,"('is', 'a', 'national', 'system')",1
146,"('a', 'national', 'system', 'of')",1
147,"('national', 'system', 'of', 'education')",1
148,"('system', 'of', 'education', 'with')",1
149,"('of', 'education', 'with', 'a')",1
