,ngram,count
0,"('the', 'talbot', 'j', 'taylor')",1
1,"('talbot', 'j', 'taylor', 'collection')",1
2,"('j', 'taylor', 'collection', 'furniture')",1
3,"('taylor', 'collection', 'furniture', 'wood')",1
4,"('collection', 'furniture', 'wood', 'carving')",1
5,"('furniture', 'wood', 'carving', 'and')",1
6,"('wood', 'carving', 'and', 'other')",1
7,"('carving', 'and', 'other', 'branches')",1
8,"('and', 'other', 'branches', 'of')",1
9,"('other', 'branches', 'of', 'the')",1
10,"('branches', 'of', 'the', 'decorative')",1
11,"('of', 'the', 'decorative', 'arts')",1
12,"('the', 'decorative', 'arts', 'with')",1
13,"('decorative', 'arts', 'with', 'one')",1
14,"('arts', 'with', 'one', 'hundred')",1
15,"('with', 'one', 'hundred', 'and')",1
16,"('one', 'hundred', 'and', 'eighty')",1
17,"('hundred', 'and', 'eighty', 'seven')",1
18,"('and', 'eighty', 'seven', 'illustrations')",1
19,"('eighty', 'seven', 'illustrations', 'new')",1
20,"('seven', 'illustrations', 'new', 'york')",1
21,"('illustrations', 'new', 'york', 'g')",1
22,"('new', 'york', 'g', 'p')",1
23,"('york', 'g', 'p', 'putnam')",1
24,"('g', 'p', 'putnam', 's')",1
25,"('p', 'putnam', 's', 'sons')",1
26,"('putnam', 's', 'sons', 'oo')",1
27,"('s', 'sons', 'oo', 'this')",1
28,"('sons', 'oo', 'this', 'volume')",1
29,"('oo', 'this', 'volume', 'sumptuous')",1
30,"('this', 'volume', 'sumptuous', 'in')",1
31,"('volume', 'sumptuous', 'in', 'illustration')",1
32,"('sumptuous', 'in', 'illustration', 'and')",1
33,"('in', 'illustration', 'and', 'general')",1
34,"('illustration', 'and', 'general', 'appearance')",1
35,"('and', 'general', 'appearance', 'is')",1
36,"('general', 'appearance', 'is', 'designed')",1
37,"('appearance', 'is', 'designed', 'to')",1
38,"('is', 'designed', 'to', 'give')",1
39,"('designed', 'to', 'give', 'to')",1
40,"('to', 'give', 'to', 'the')",1
41,"('give', 'to', 'the', 'reader')",1
42,"('to', 'the', 'reader', 'some')",1
43,"('the', 'reader', 'some', 'idea')",1
44,"('reader', 'some', 'idea', 'of')",1
45,"('some', 'idea', 'of', 'the')",1
46,"('idea', 'of', 'the', 'treasures')",1
47,"('of', 'the', 'treasures', 'of')",1
48,"('the', 'treasures', 'of', 'art')",1
49,"('treasures', 'of', 'art', 'and')",1
50,"('of', 'art', 'and', 'craft')",1
51,"('art', 'and', 'craft', 'which')",1
52,"('and', 'craft', 'which', 'talbot')",1
53,"('craft', 'which', 'talbot', 'house')",1
54,"('which', 'talbot', 'house', 'contains')",1
55,"('talbot', 'house', 'contains', 'and')",1
56,"('house', 'contains', 'and', 'to')",1
57,"('contains', 'and', 'to', 'point')",1
58,"('and', 'to', 'point', 'out')",1
59,"('to', 'point', 'out', 'the')",1
60,"('point', 'out', 'the', 'good')",1
61,"('out', 'the', 'good', 'taste')",1
62,"('the', 'good', 'taste', 'displayed')",1
63,"('good', 'taste', 'displayed', 'in')",1
64,"('taste', 'displayed', 'in', 'arranging')",1
65,"('displayed', 'in', 'arranging', 'them')",1
66,"('in', 'arranging', 'them', 'and')",1
67,"('arranging', 'them', 'and', 'the')",1
68,"('them', 'and', 'the', 'beautiful')",1
69,"('and', 'the', 'beautiful', 'and')",1
70,"('the', 'beautiful', 'and', 'harmonious')",1
71,"('beautiful', 'and', 'harmonious', 'setting')",1
72,"('and', 'harmonious', 'setting', 'which')",1
73,"('harmonious', 'setting', 'which', 'the')",1
74,"('setting', 'which', 'the', 'house')",1
75,"('which', 'the', 'house', 'itself')",1
76,"('the', 'house', 'itself', 'with')",1
77,"('house', 'itself', 'with', 'its')",1
78,"('itself', 'with', 'its', 'rooms')",1
79,"('with', 'its', 'rooms', 'halls')",1
80,"('its', 'rooms', 'halls', 'galleries')",1
81,"('rooms', 'halls', 'galleries', 'and')",1
82,"('halls', 'galleries', 'and', 'conserva')",1
83,"('galleries', 'and', 'conserva', 'tory')",1
84,"('and', 'conserva', 'tory', 'affords')",1
85,"('conserva', 'tory', 'affords', 'the')",1
86,"('tory', 'affords', 'the', 'collection')",1
87,"('affords', 'the', 'collection', 'this')",1
88,"('the', 'collection', 'this', 'countrv')",1
89,"('collection', 'this', 'countrv', 'house')",1
90,"('this', 'countrv', 'house', 'of')",1
91,"('countrv', 'house', 'of', 'mr')",1
92,"('house', 'of', 'mr', 'talbot')",1
93,"('of', 'mr', 'talbot', 'j')",1
94,"('mr', 'talbot', 'j', 'taylor')",1
95,"('talbot', 'j', 'taylor', 'at')",1
96,"('j', 'taylor', 'at', 'cedarhurst')",1
97,"('taylor', 'at', 'cedarhurst', 'long')",1
98,"('at', 'cedarhurst', 'long', 'island')",1
99,"('cedarhurst', 'long', 'island', 'has')",1
100,"('long', 'island', 'has', 'grown')",1
101,"('island', 'has', 'grown', 'gradually')",1
102,"('has', 'grown', 'gradually', 'to')",1
103,"('grown', 'gradually', 'to', 'its')",1
104,"('gradually', 'to', 'its', 'present')",1
105,"('to', 'its', 'present', 'proportions')",1
106,"('its', 'present', 'proportions', 'it')",1
107,"('present', 'proportions', 'it', 'is')",1
108,"('proportions', 'it', 'is', 'a')",1
109,"('it', 'is', 'a', 'low')",1
110,"('is', 'a', 'low', 'rambling')",1
111,"('a', 'low', 'rambling', 'many')",1
112,"('low', 'rambling', 'many', 'gabled')",1
113,"('rambling', 'many', 'gabled', 'structure')",1
114,"('many', 'gabled', 'structure', 'with')",1
115,"('gabled', 'structure', 'with', 'red')",1
116,"('structure', 'with', 'red', 'chimney')",1
117,"('with', 'red', 'chimney', 'stacks')",1
118,"('red', 'chimney', 'stacks', 'of')",1
119,"('chimney', 'stacks', 'of', 'a')",1
120,"('stacks', 'of', 'a', 'st')",1
121,"('of', 'a', 'st', 'le')",1
122,"('a', 'st', 'le', 'still')",1
123,"('st', 'le', 'still', 'to')",1
124,"('le', 'still', 'to', 'be')",1
125,"('still', 'to', 'be', 'seen')",1
126,"('to', 'be', 'seen', 'in')",1
127,"('be', 'seen', 'in', 'normandy')",1
128,"('seen', 'in', 'normandy', 'tho')",1
129,"('in', 'normandy', 'tho', 'known')",1
130,"('normandy', 'tho', 'known', 'here')",1
131,"('tho', 'known', 'here', 'as')",1
132,"('known', 'here', 'as', 'elizabethan')",1
133,"('here', 'as', 'elizabethan', 'surrounded')",1
134,"('as', 'elizabethan', 'surrounded', 'by')",1
135,"('elizabethan', 'surrounded', 'by', 'gardens')",1
136,"('surrounded', 'by', 'gardens', 'shrouded')",1
137,"('by', 'gardens', 'shrouded', 'by')",1
138,"('gardens', 'shrouded', 'by', 'vines')",1
139,"('shrouded', 'by', 'vines', 'and')",1
140,"('by', 'vines', 'and', 'banked')",1
141,"('vines', 'and', 'banked', 'with')",1
142,"('and', 'banked', 'with', 'roses')",1
143,"('banked', 'with', 'roses', 'more')",1
144,"('with', 'roses', 'more', 'than')",1
145,"('roses', 'more', 'than', 'twenty')",1
146,"('more', 'than', 'twenty', 'of')",1
147,"('than', 'twenty', 'of', 'the')",1
148,"('twenty', 'of', 'the', 'numerous')",1
149,"('of', 'the', 'numerous', 'pictures')",1
150,"('the', 'numerous', 'pictures', 'that')",1
151,"('numerous', 'pictures', 'that', 'adorn')",1
152,"('pictures', 'that', 'adorn', 'the')",1
153,"('that', 'adorn', 'the', 'book')",1
154,"('adorn', 'the', 'book', 'represent')",1
155,"('the', 'book', 'represent', 'the')",1
156,"('book', 'represent', 'the', 'house')",1
157,"('represent', 'the', 'house', 'its')",1
158,"('the', 'house', 'its', 'various')",1
159,"('house', 'its', 'various', 'rooms')",1
160,"('its', 'various', 'rooms', 'as')",1
161,"('various', 'rooms', 'as', 'furnished')",1
162,"('rooms', 'as', 'furnished', 'the')",1
163,"('as', 'furnished', 'the', 'grounds')",1
164,"('furnished', 'the', 'grounds', 'and')",1
165,"('the', 'grounds', 'and', 'gardens')",1
166,"('grounds', 'and', 'gardens', 'the')",1
167,"('and', 'gardens', 'the', 'objects')",1
168,"('gardens', 'the', 'objects', 'here')",1
169,"('the', 'objects', 'here', 'described')",1
170,"('objects', 'here', 'described', 'represent')",1
171,"('here', 'described', 'represent', 'much')",1
172,"('described', 'represent', 'much', 'labor')",1
173,"('represent', 'much', 'labor', 'and')",1
174,"('much', 'labor', 'and', 'study')",1
175,"('labor', 'and', 'study', 'on')",1
176,"('and', 'study', 'on', 'the')",1
177,"('study', 'on', 'the', 'part')",1
178,"('on', 'the', 'part', 'of')",1
179,"('the', 'part', 'of', 'the')",1
180,"('part', 'of', 'the', 'collector')",1
181,"('of', 'the', 'collector', 'that')",1
182,"('the', 'collector', 'that', 'most')",1
183,"('collector', 'that', 'most', 'interesting')",1
184,"('that', 'most', 'interesting', 'portion')",1
185,"('most', 'interesting', 'portion', 'of')",1
186,"('interesting', 'portion', 'of', 'the')",1
187,"('portion', 'of', 'the', 'collection')",1
188,"('of', 'the', 'collection', 's')",1
189,"('the', 'collection', 's', 'history')",1
190,"('collection', 's', 'history', 'is')",1
191,"('s', 'history', 'is', 'but')",1
192,"('history', 'is', 'but', 'lightly')",1
193,"('is', 'but', 'lightly', 'touched')",1
194,"('but', 'lightly', 'touched', 'upon')",1
195,"('lightly', 'touched', 'upon', 'it')",1
196,"('touched', 'upon', 'it', 'is')",1
197,"('upon', 'it', 'is', 'only')",1
198,"('it', 'is', 'only', 'when')",1
199,"('is', 'only', 'when', 'treating')",1
200,"('only', 'when', 'treating', 'of')",1
201,"('when', 'treating', 'of', 'the')",1
202,"('treating', 'of', 'the', 'remarkably')",1
203,"('of', 'the', 'remarkably', 'fine')",1
204,"('the', 'remarkably', 'fine', 'and')",1
205,"('remarkably', 'fine', 'and', 'great')",1
206,"('fine', 'and', 'great', 'number')",1
207,"('and', 'great', 'number', 'of')",1
208,"('great', 'number', 'of', 'wood')",1
209,"('number', 'of', 'wood', 'carvings')",1
210,"('of', 'wood', 'carvings', 'that')",1
211,"('wood', 'carvings', 'that', 'the')",1
212,"('carvings', 'that', 'the', 'reader')",1
213,"('that', 'the', 'reader', 'is')",1
214,"('the', 'reader', 'is', 'told')",1
215,"('reader', 'is', 'told', 'that')",1
216,"('is', 'told', 'that', 'mr')",1
217,"('told', 'that', 'mr', 'taylor')",1
218,"('that', 'mr', 'taylor', 'was')",1
219,"('mr', 'taylor', 'was', 'so')",1
220,"('taylor', 'was', 'so', 'fortunate')",1
221,"('was', 'so', 'fortunate', 'and')",1
222,"('so', 'fortunate', 'and', 'one')",1
223,"('fortunate', 'and', 'one', 'might')",1
224,"('and', 'one', 'might', 'add')",1
225,"('one', 'might', 'add', 'as')",1
226,"('might', 'add', 'as', 'to')",1
227,"('add', 'as', 'to', 'secure')",1
228,"('as', 'to', 'secure', 'very')",1
229,"('to', 'secure', 'very', 'many')",1
230,"('secure', 'very', 'many', 'choice')",1
231,"('very', 'many', 'choice', 'specimens')",1
232,"('many', 'choice', 'specimens', 'as')",1
233,"('choice', 'specimens', 'as', 'fine')",1
234,"('specimens', 'as', 'fine', 'examples')",1
235,"('as', 'fine', 'examples', 'as')",1
236,"('fine', 'examples', 'as', 'can')",1
237,"('examples', 'as', 'can', 'be')",1
238,"('as', 'can', 'be', 'found')",1
239,"('can', 'be', 'found', 'in')",1
240,"('be', 'found', 'in', 'this')",1
241,"('found', 'in', 'this', 'country')",1
242,"('in', 'this', 'country', 'before')",1
243,"('this', 'country', 'before', 'the')",1
244,"('country', 'before', 'the', 'law')",1
245,"('before', 'the', 'law', 'was')",1
246,"('the', 'law', 'was', 'past')",1
247,"('law', 'was', 'past', 'in')",1
248,"('was', 'past', 'in', 'france')",1
249,"('past', 'in', 'france', 'forbidding')",1
250,"('in', 'france', 'forbidding', 'the')",1
251,"('france', 'forbidding', 'the', 'sale')",1
252,"('forbidding', 'the', 'sale', 'of')",1
253,"('the', 'sale', 'of', 'religious')",1
254,"('sale', 'of', 'religious', 'objets')",1
255,"('of', 'religious', 'objets', 'd')",1
256,"('religious', 'objets', 'd', 'art')",1
257,"('objets', 'd', 'art', 'from')",1
258,"('d', 'art', 'from', 'churches')",1
259,"('art', 'from', 'churches', 'and')",1
260,"('from', 'churches', 'and', 'monasteries')",1
261,"('churches', 'and', 'monasteries', 'as')",1
262,"('and', 'monasteries', 'as', 'carvings')",1
263,"('monasteries', 'as', 'carvings', 'of')",1
264,"('as', 'carvings', 'of', 'this')",1
265,"('carvings', 'of', 'this', 'sort')",1
266,"('of', 'this', 'sort', 'are')",1
267,"('this', 'sort', 'are', 'rarely')",1
268,"('sort', 'are', 'rarely', 'well')",1
269,"('are', 'rarely', 'well', 'set')",1
270,"('rarely', 'well', 'set', 'off')",1
271,"('well', 'set', 'off', 'by')",1
272,"('set', 'off', 'by', 'the')",1
273,"('off', 'by', 'the', 'dark')",1
274,"('by', 'the', 'dark', 'oak')",1
275,"('the', 'dark', 'oak', 'paneling')",1
276,"('dark', 'oak', 'paneling', 'of')",1
277,"('oak', 'paneling', 'of', 'the')",1
278,"('paneling', 'of', 'the', 'rooms')",1
279,"('of', 'the', 'rooms', 'the')",1
280,"('the', 'rooms', 'the', 'collector')",1
281,"('rooms', 'the', 'collector', 'has')",1
282,"('the', 'collector', 'has', 'specially')",1
283,"('collector', 'has', 'specially', 'favored')",1
284,"('has', 'specially', 'favored', 'them')",1
285,"('specially', 'favored', 'them', 'there')",1
286,"('favored', 'them', 'there', 'are')",1
287,"('them', 'there', 'are', 'fine')",1
288,"('there', 'are', 'fine', 'examples')",1
289,"('are', 'fine', 'examples', 'of')",1
290,"('fine', 'examples', 'of', 'sixteenth')",1
291,"('examples', 'of', 'sixteenth', 'century')",1
292,"('of', 'sixteenth', 'century', 'carving')",1
293,"('sixteenth', 'century', 'carving', 'stalls')",1
294,"('century', 'carving', 'stalls', 'from')",1
295,"('carving', 'stalls', 'from', 'desecrated')",1
296,"('stalls', 'from', 'desecrated', 'monasteries')",1
297,"('from', 'desecrated', 'monasteries', 'brackets')",1
298,"('desecrated', 'monasteries', 'brackets', 'figures')",1
299,"('monasteries', 'brackets', 'figures', 'of')",1
300,"('brackets', 'figures', 'of', 'popes')",1
301,"('figures', 'of', 'popes', 'bishops')",1
302,"('of', 'popes', 'bishops', 'saints')",1
303,"('popes', 'bishops', 'saints', 'wood')",1
304,"('bishops', 'saints', 'wood', 'panels')",1
305,"('saints', 'wood', 'panels', 'groups')",1
306,"('wood', 'panels', 'groups', 'of')",1
307,"('panels', 'groups', 'of', 'figures')",1
308,"('groups', 'of', 'figures', 'a')",1
309,"('of', 'figures', 'a', 'lectern')",1
310,"('figures', 'a', 'lectern', 'a')",1
311,"('a', 'lectern', 'a', 'tabernacle')",1
312,"('lectern', 'a', 'tabernacle', 'busts')",1
313,"('a', 'tabernacle', 'busts', 'figures')",1
314,"('tabernacle', 'busts', 'figures', 'of')",1
315,"('busts', 'figures', 'of', 'christ')",1
316,"('figures', 'of', 'christ', 'and')",1
317,"('of', 'christ', 'and', 'of')",1
318,"('christ', 'and', 'of', 'the')",1
319,"('and', 'of', 'the', 'virgin')",1
320,"('of', 'the', 'virgin', 'of')",1
321,"('the', 'virgin', 'of', 'different')",1
322,"('virgin', 'of', 'different', 'periods')",1
323,"('of', 'different', 'periods', 'gothic')",1
324,"('different', 'periods', 'gothic', 'and')",1
325,"('periods', 'gothic', 'and', 'of')",1
326,"('gothic', 'and', 'of', 'the')",1
327,"('and', 'of', 'the', 'later')",1
328,"('of', 'the', 'later', 'periods')",1
329,"('the', 'later', 'periods', 'turning')",1
330,"('later', 'periods', 'turning', 'the')",1
331,"('periods', 'turning', 'the', 'leaves')",1
332,"('turning', 'the', 'leaves', 'the')",1
333,"('the', 'leaves', 'the', 'eye')",1
334,"('leaves', 'the', 'eye', 'is')",1
335,"('the', 'eye', 'is', 'held')",1
336,"('eye', 'is', 'held', 'by')",1
337,"('is', 'held', 'by', 'pictures')",1
338,"('held', 'by', 'pictures', 'of')",1
339,"('by', 'pictures', 'of', 'choice')",1
340,"('pictures', 'of', 'choice', 'flemish')",1
