,ngram,count
0,"('none', 'name', 'thee')",1
1,"('name', 'thee', 'but')",1
2,"('thee', 'but', 'to')",1
3,"('but', 'to', 'praise')",1
4,"('to', 'praise', 'men')",1
5,"('praise', 'men', 'i')",1
6,"('men', 'i', 'have')",1
7,"('i', 'have', 'known')",1
8,"('have', 'known', 'by')",1
9,"('known', 'by', 'she')",1
10,"('by', 'she', 'very')",1
11,"('she', 'very', 'revertnd')",1
12,"('very', 'revertnd', 'frederick')",1
13,"('revertnd', 'frederick', 'y')",1
14,"('frederick', 'y', 'farrar')",1
15,"('y', 'farrar', 'd')",1
16,"('farrar', 'd', 'd')",1
17,"('d', 'd', 'vo')",1
18,"('d', 'vo', 't')",1
19,"('vo', 't', 'r')",1
20,"('t', 'r', 'croweu')",1
21,"('r', 'croweu', 'co')",1
22,"('croweu', 'co', 'i')",1
23,"('co', 'i', 'a')",1
24,"('i', 'a', 'great')",1
25,"('a', 'great', 'many')",1
26,"('great', 'many', 'distinguished')",1
27,"('many', 'distinguished', 'gentlemen')",1
28,"('distinguished', 'gentlemen', 'number')",1
29,"('gentlemen', 'number', 'the')",1
30,"('number', 'the', 'dean')",1
31,"('the', 'dean', 'of')",1
32,"('dean', 'of', 'canterbury')",1
33,"('of', 'canterbury', 'among')",1
34,"('canterbury', 'among', 'a')",1
35,"('among', 'a', 'their')",1
36,"('a', 'their', 'most')",1
37,"('their', 'most', 'cherished')",1
38,"('most', 'cherished', 'friends')",1
39,"('cherished', 'friends', 'and')",1
40,"('friends', 'and', 'are')",1
41,"('and', 'are', 'permitted')",1
42,"('are', 'permitted', 'to')",1
43,"('permitted', 'to', 'disclose')",1
44,"('to', 'disclose', 'the')",1
45,"('disclose', 'the', 'esteem')",1
46,"('the', 'esteem', 'in')",1
47,"('esteem', 'in', 'which')",1
48,"('in', 'which', 'they')",1
49,"('which', 'they', 'hold')",1
50,"('they', 'hold', 'him')",1
51,"('hold', 'him', 'in')",1
52,"('him', 'in', 'these')",1
53,"('in', 'these', 'rather')",1
54,"('these', 'rather', 'artless')",1
55,"('rather', 'artless', 'pages')",1
56,"('artless', 'pages', 'there')",1
57,"('pages', 'there', 'are')",1
58,"('there', 'are', 'also')",1
59,"('are', 'also', 'a')",1
60,"('also', 'a', 'few')",1
61,"('a', 'few', 'distinguished')",1
62,"('few', 'distinguished', 'gentlemen')",1
63,"('distinguished', 'gentlemen', 'who')",1
64,"('gentlemen', 'who', 'have')",1
65,"('who', 'have', 'with')",1
66,"('have', 'with', 'reason')",1
