,ngram,count
0,"('music', 'life', 'and')",1
1,"('life', 'and', 'letters')",2
2,"('and', 'letters', 'of')",2
3,"('letters', 'of', 'berlioz')",2
4,"('of', 'berlioz', 'after')",1
5,"('berlioz', 'after', 'reading')",1
6,"('after', 'reading', 'berlioz')",1
7,"('reading', 'berlioz', 's')",1
8,"('berlioz', 's', 'letters')",1
9,"('s', 'letters', 'in')",1
10,"('letters', 'in', 'which')",1
11,"('in', 'which', 'the')",1
12,"('which', 'the', 'strong')",1
13,"('the', 'strong', 'personality')",1
14,"('strong', 'personality', 'of')",1
15,"('personality', 'of', 'the')",1
16,"('of', 'the', 'composer')",2
17,"('the', 'composer', 'is')",1
18,"('composer', 'is', 'so')",1
19,"('is', 'so', 'clearly')",1
20,"('so', 'clearly', 'shown')",1
21,"('clearly', 'shown', 'one')",1
22,"('shown', 'one', 'can')",1
23,"('one', 'can', 'the')",1
24,"('can', 'the', 'better')",1
25,"('the', 'better', 'understand')",1
26,"('better', 'understand', 'his')",1
27,"('understand', 'his', 'music')",1
28,"('his', 'music', 'of')",1
29,"('music', 'of', 'the')",2
30,"('of', 'the', 'two')",1
31,"('the', 'two', 'volumes')",1
32,"('two', 'volumes', 'before')",1
33,"('volumes', 'before', 'us')",1
34,"('before', 'us', 'the')",1
35,"('us', 'the', 'first')",1
36,"('the', 'first', 'is')",1
37,"('first', 'is', 'intro')",1
38,"('is', 'intro', 'life')",1
39,"('intro', 'life', 'and')",1
40,"('of', 'berlioz', 'from')",2
41,"('berlioz', 'from', 'the')",2
42,"('from', 'the', 'french')",1
43,"('the', 'french', 'by')",1
44,"('french', 'by', 'h')",1
45,"('by', 'h', 'al')",1
46,"('h', 'al', 'duontma')",1
47,"('al', 'duontma', 'two')",1
48,"('duontma', 'two', 'vols')",1
49,"('two', 'vols', 'newyork')",1
50,"('vols', 'newyork', 'scribner')",1
51,"('newyork', 'scribner', 'velford')",1
52,"('scribner', 'velford', 'duced')",1
53,"('velford', 'duced', 'by')",1
54,"('duced', 'by', 'a')",1
55,"('by', 'a', 'memoir')",1
56,"('a', 'memoir', 'by')",1
57,"('memoir', 'by', 'il')",1
58,"('by', 'il', 'daniel')",1
59,"('il', 'daniel', 'bernard')",1
60,"('daniel', 'bernard', 'wlio')",1
61,"('bernard', 'wlio', 'knew')",1
62,"('wlio', 'knew', 'bcrlioz')",1
63,"('knew', 'bcrlioz', 'and')",1
64,"('bcrlioz', 'and', 'studied')",1
65,"('and', 'studied', 'his')",1
66,"('studied', 'his', 'character')",1
67,"('his', 'character', 'he')",1
68,"('character', 'he', 'tells')",1
69,"('he', 'tells', 'us')",1
70,"('tells', 'us', 'little')",1
71,"('us', 'little', 'that')",1
72,"('little', 'that', 'we')",1
73,"('that', 'we', 'did')",1
74,"('we', 'did', 'not')",1
75,"('did', 'not', 'know')",1
76,"('not', 'know', 'be')",1
77,"('know', 'be', 'fore')",1
78,"('be', 'fore', 'but')",1
79,"('fore', 'but', 'he')",1
80,"('but', 'he', 'the')",1
81,"('he', 'the', 'story')",1
82,"('the', 'story', 'in')",1
83,"('story', 'in', 'a')",1
84,"('in', 'a', 'compact')",1
85,"('a', 'compact', 'form')",1
86,"('compact', 'form', 'and')",1
87,"('form', 'and', 'his')",1
88,"('and', 'his', 'is')",1
89,"('his', 'is', 'en')",1
90,"('is', 'en', 'livened')",1
91,"('en', 'livened', 'by')",1
92,"('livened', 'by', 'the')",1
93,"('by', 'the', 'enthusiasm')",1
94,"('the', 'enthusiasm', 'of')",1
95,"('enthusiasm', 'of', 'friendship')",1
96,"('of', 'friendship', 'and')",1
97,"('friendship', 'and', 'admiration')",1
98,"('and', 'admiration', 'the')",1
99,"('admiration', 'the', 'second')",1
100,"('the', 'second', 'volume')",2
101,"('second', 'volume', 'has')",1
102,"('volume', 'has', 'an')",1
103,"('has', 'an', 'introduction')",1
104,"('an', 'introduction', 'by')",1
105,"('introduction', 'by', 'charles')",1
106,"('by', 'charles', 'gounod')",1
107,"('charles', 'gounod', 'which')",1
108,"('gounod', 'which', 'is')",1
109,"('which', 'is', 'of')",1
110,"('is', 'of', 'course')",1
111,"('of', 'course', 'interesting')",1
112,"('course', 'interesting', 'as')",1
113,"('interesting', 'as', 'showing')",1
114,"('as', 'showing', 'one')",1
115,"('showing', 'one', 'eminent')",1
116,"('one', 'eminent', 'musician')",1
117,"('eminent', 'musician', 's')",1
118,"('musician', 's', 'opinion')",1
119,"('s', 'opinion', 'of')",1
120,"('opinion', 'of', 'another')",1
121,"('of', 'another', 'liounoc')",1
122,"('another', 'liounoc', 'confesses')",1
123,"('liounoc', 'confesses', 'having')",1
124,"('confesses', 'having', 'the')",1
125,"('having', 'the', 'passionate')",1
126,"('the', 'passionate', 'convulsive')",1
127,"('passionate', 'convulsive', 'music')",1
128,"('convulsive', 'music', 'of')",1
129,"('music', 'of', 'berlioz')",1
130,"('from', 'the', 'time')",1
131,"('the', 'time', 'when')",1
132,"('time', 'when', 'lie')",1
133,"('when', 'lie', 'was')",1
134,"('lie', 'was', 'a')",1
135,"('was', 'a', 'mere')",1
136,"('a', 'mere', 'lad')",1
137,"('mere', 'lad', 'at')",1
138,"('lad', 'at', 'the')",1
139,"('at', 'the', 'conservatoire')",1
140,"('the', 'conservatoire', 'no')",1
141,"('conservatoire', 'no', 'two')",1
142,"('no', 'two', 'composers')",1
143,"('two', 'composers', 'were')",1
144,"('composers', 'were', 'ever')",1
145,"('were', 'ever', 'more')",1
146,"('ever', 'more', 'opposite')",1
147,"('more', 'opposite', 'in')",1
148,"('opposite', 'in', 'style')",1
149,"('in', 'style', 'than')",1
150,"('style', 'than', 'these')",1
151,"('than', 'these', 'two')",1
152,"('these', 'two', 'the')",1
153,"('two', 'the', 'one')",1
154,"('the', 'one', 'all')",1
155,"('one', 'all', 'fire')",1
156,"('all', 'fire', 'and')",1
157,"('fire', 'and', 'tempest')",1
158,"('and', 'tempest', 'the')",1
159,"('tempest', 'the', 'other')",1
160,"('the', 'other', 'poetic')",1
161,"('other', 'poetic', 'and')",1
162,"('poetic', 'and', 'sentimental')",1
163,"('and', 'sentimental', 'in')",1
164,"('sentimental', 'in', 'a')",1
165,"('in', 'a', 'high')",1
166,"('a', 'high', 'degree')",1
167,"('high', 'degree', 'berlioz')",1
168,"('degree', 'berlioz', 'found')",1
169,"('berlioz', 'found', 'some')",1
170,"('found', 'some', 'things')",1
171,"('some', 'things', 'to')",1
172,"('things', 'to', 'admire')",1
173,"('to', 'admire', 'in')",1
174,"('admire', 'in', 'faust')",1
175,"('in', 'faust', 'and')",1
176,"('faust', 'and', 'some')",1
177,"('and', 'some', 'to')",1
178,"('some', 'to', 'condemn')",1
179,"('to', 'condemn', 'but')",1
180,"('condemn', 'but', 'lie')",1
181,"('but', 'lie', 'never')",1
182,"('lie', 'never', 'wrote')",1
183,"('never', 'wrote', 'of')",1
184,"('wrote', 'of', 'gounod')",1
185,"('of', 'gounod', 'as')",1
186,"('gounod', 'as', 'lie')",1
187,"('as', 'lie', 'did')",1
188,"('lie', 'did', 'of')",1
189,"('did', 'of', 'the')",1
190,"('of', 'the', 'italian')",1
191,"('the', 'italian', 'composers')",1
192,"('italian', 'composers', 'monkeys')",1
193,"('composers', 'monkeys', 'grin')",1
194,"('monkeys', 'grin', 'ning')",1
195,"('grin', 'ning', 'puppets')",1
196,"('ning', 'puppets', 'he')",1
197,"('puppets', 'he', 'calls')",1
198,"('he', 'calls', 'them')",1
199,"('calls', 'them', 'lie')",1
200,"('them', 'lie', 'declines')",1
201,"('lie', 'declines', 'an')",1
202,"('declines', 'an', 'introduction')",1
203,"('an', 'introduction', 'to')",1
204,"('introduction', 'to', 'bellini')",1
205,"('to', 'bellini', 'and')",1
206,"('bellini', 'and', 'he')",1
207,"('and', 'he', 'likens')",1
208,"('he', 'likens', 'rossini')",1
209,"('likens', 'rossini', 'to')",1
210,"('rossini', 'to', 'an')",1
211,"('to', 'an', 'old')",1
212,"('an', 'old', 'satyr')",1
213,"('old', 'satyr', 'retired')",1
214,"('satyr', 'retired', 'from')",1
215,"('retired', 'from', 'business')",1
216,"('from', 'business', 'ber')",1
217,"('business', 'ber', 'lioz')",1
218,"('ber', 'lioz', 's')",1
219,"('lioz', 's', 'meaning')",1
220,"('s', 'meaning', 'was')",1
221,"('meaning', 'was', 'always')",1
222,"('was', 'always', 'plain')",1
223,"('always', 'plain', 'he')",1
224,"('plain', 'he', 'never')",1
225,"('he', 'never', 'minced')",1
226,"('never', 'minced', 'matters')",1
227,"('minced', 'matters', 'when')",1
228,"('matters', 'when', 'lie')",1
229,"('when', 'lie', 'once')",1
230,"('lie', 'once', 'began')",1
231,"('once', 'began', 'calling')",1
232,"('began', 'calling', 'names')",1
233,"('calling', 'names', 'and')",1
234,"('names', 'and', 'whenever')",1
235,"('and', 'whenever', 'he')",1
236,"('whenever', 'he', 'saw')",1
237,"('he', 'saw', 'the')",1
238,"('saw', 'the', 'head')",1
239,"('the', 'head', 'of')",1
240,"('head', 'of', 'an')",1
241,"('of', 'an', 'italian')",1
242,"('an', 'italian', 'musician')",1
243,"('italian', 'musician', 'he')",1
244,"('musician', 'he', 'hit')",1
245,"('he', 'hit', 'it')",1
246,"('hit', 'it', 'gluck')",1
247,"('it', 'gluck', 'he')",1
248,"('gluck', 'he', 'adored')",1
249,"('he', 'adored', 'but')",1
250,"('adored', 'but', 'lie')",1
251,"('but', 'lie', 'writes')",1
252,"('lie', 'writes', 'of')",1
253,"('writes', 'of', 'the')",1
254,"('of', 'the', 'stolid')",1
255,"('the', 'stolid', 'bewigged')",1
256,"('stolid', 'bewigged', 'countenance')",1
257,"('bewigged', 'countenance', 'of')",1
258,"('countenance', 'of', 'that')",1
259,"('of', 'that', 'barrel')",1
260,"('that', 'barrel', 'of')",1
261,"('barrel', 'of', 'pork')",1
262,"('of', 'pork', 'and')",1
263,"('pork', 'and', 'beer')",1
264,"('and', 'beer', 'called')",1
265,"('beer', 'called', 'handel')",1
266,"('called', 'handel', 'english')",1
267,"('handel', 'english', 'audiences')",1
268,"('english', 'audiences', 'he')",1
269,"('audiences', 'he', 'declares')",1
270,"('he', 'declares', 'are')",1
271,"('declares', 'are', 'composed')",1
272,"('are', 'composed', 'of')",1
273,"('composed', 'of', 'idiots')",1
274,"('of', 'idiots', 'altogether')",1
275,"('idiots', 'altogether', 'he')",1
276,"('altogether', 'he', 'seems')",1
277,"('he', 'seems', 'very')",1
278,"('seems', 'very', 'much')",1
279,"('very', 'much', 'out')",1
280,"('much', 'out', 'with')",1
281,"('out', 'with', 'the')",1
282,"('with', 'the', 'world')",1
283,"('the', 'world', 'and')",1
284,"('world', 'and', 'the')",1
285,"('and', 'the', 'world')",1
286,"('the', 'world', 'certainly')",1
287,"('world', 'certainly', 'did')",1
288,"('certainly', 'did', 'not')",1
289,"('did', 'not', 'treat')",1
290,"('not', 'treat', 'him')",1
291,"('treat', 'him', 'with')",1
292,"('him', 'with', 'undue')",1
293,"('with', 'undue', 'gentleness')",1
294,"('undue', 'gentleness', 'he')",1
295,"('gentleness', 'he', 'died')",1
296,"('he', 'died', 'to')",1
297,"('died', 'to', 'use')",1
298,"('to', 'use', 'gounod')",1
299,"('use', 'gounod', 's')",1
300,"('gounod', 's', 'words')",1
301,"('s', 'words', 'from')",1
302,"('words', 'from', 'the')",1
303,"('from', 'the', 'procrastination')",1
304,"('the', 'procrastination', 'of')",1
305,"('procrastination', 'of', 'popularity')",1
306,"('of', 'popularity', 'nowadays')",1
307,"('popularity', 'nowadays', 'he')",1
308,"('nowadays', 'he', 'seems')",1
309,"('he', 'seems', 'to')",1
310,"('seems', 'to', 'have')",1
311,"('to', 'have', 'an')",1
312,"('have', 'an', 'audience')",1
313,"('an', 'audience', 'and')",1
314,"('audience', 'and', 'his')",1
315,"('and', 'his', 'genius')",1
316,"('his', 'genius', 'is')",1
317,"('genius', 'is', 'acknowledged')",1
318,"('is', 'acknowledged', 'h')",1
319,"('acknowledged', 'h', 'but')",1
320,"('h', 'but', 'his')",1
321,"('but', 'his', 'music')",1
322,"('his', 'music', 'is')",1
323,"('music', 'is', 'still')",1
324,"('is', 'still', 'far')",1
325,"('still', 'far', 'from')",1
326,"('far', 'from', 'being')",1
327,"('from', 'being', 'popular')",1
328,"('being', 'popular', 'such')",1
329,"('popular', 'such', 'works')",1
330,"('such', 'works', 'as')",1
331,"('works', 'as', 'the')",1
332,"('as', 'the', 'dam')",1
333,"('the', 'dam', 'nation')",1
334,"('dam', 'nation', 'de')",1
335,"('nation', 'de', 'faust')",1
336,"('de', 'faust', 'are')",1
337,"('faust', 'are', 'given')",1
338,"('are', 'given', 'occasionally')",1
339,"('given', 'occasionally', 'and')",1
340,"('occasionally', 'and', 'with')",1
341,"('and', 'with', 'success')",1
342,"('with', 'success', 'but')",1
343,"('success', 'but', 'the')",1
344,"('but', 'the', 'name')",1
345,"('the', 'name', 'of')",1
346,"('name', 'of', 'berlioz')",1
347,"('of', 'berlioz', 'is')",1
348,"('berlioz', 'is', 'probably')",1
349,"('is', 'probably', 'seen')",1
350,"('probably', 'seen', 'less')",1
351,"('seen', 'less', 'on')",1
352,"('less', 'on', 'concert')",1
353,"('on', 'concert', 'programmes')",1
354,"('concert', 'programmes', 'than')",1
355,"('programmes', 'than', 'that')",1
356,"('than', 'that', 'of')",1
357,"('that', 'of', 'any')",1
358,"('of', 'any', 'other')",1
359,"('any', 'other', 'equally')",1
360,"('other', 'equally', 'distinguished')",1
361,"('equally', 'distinguished', 'musician')",1
362,"('distinguished', 'musician', 'the')",1
363,"('musician', 'the', 'letters')",1
364,"('the', 'letters', 'that')",1
365,"('letters', 'that', 'form')",1
366,"('that', 'form', 'the')",1
367,"('form', 'the', 'second')",1
368,"('second', 'volume', 'ofthis')",1
369,"('volume', 'ofthis', 'called')",1
370,"('ofthis', 'called', 'pri')",1
371,"('called', 'pri', 'vate')",1
372,"('pri', 'vate', 'they')",1
373,"('vate', 'they', 'are')",1
374,"('they', 'are', 'all')",1
375,"('are', 'all', 'addressed')",1
376,"('all', 'addressed', 'to')",1
377,"('addressed', 'to', 'humbert')",1
378,"('to', 'humbert', 'ferrand')",1
379,"('humbert', 'ferrand', 'the')",1
380,"('ferrand', 'the', 'life')",1
381,"('the', 'life', 'long')",1
382,"('life', 'long', 'friend')",1
383,"('long', 'friend', 'of')",1
384,"('friend', 'of', 'the')",1
385,"('the', 'composer', 'here')",1
386,"('composer', 'here', 'berlioz')",1
387,"('here', 'berlioz', 'pours')",1
388,"('berlioz', 'pours', 'out')",1
389,"('pours', 'out', 'his')",1
390,"('out', 'his', 'soul')",1
391,"('his', 'soul', 'in')",1
392,"('soul', 'in', 'his')",1
393,"('in', 'his', 'own')",1
394,"('his', 'own', 'eccentric')",1
395,"('own', 'eccentric', 'way')",1
396,"('eccentric', 'way', 'he')",1
397,"('way', 'he', 'beats')",1
398,"('he', 'beats', 'his')",1
399,"('beats', 'his', 'breast')",1
400,"('his', 'breast', 'and')",1
401,"('breast', 'and', 'tears')",1
402,"('and', 'tears', 'his')",1
403,"('tears', 'his', 'hair')",1
404,"('his', 'hair', 'and')",1
405,"('hair', 'and', 'weeps')",1
406,"('and', 'weeps', 'and')",1
407,"('weeps', 'and', 'laughs')",1
408,"('and', 'laughs', 'by')",1
409,"('laughs', 'by', 'turns')",1
410,"('by', 'turns', 'no')",1
411,"('turns', 'no', 'wonder')",1
412,"('no', 'wonder', 'that')",1
413,"('wonder', 'that', 'henrietta')",1
414,"('that', 'henrietta', 'smithson')",1
415,"('henrietta', 'smithson', 'accustomed')",1
416,"('smithson', 'accustomed', 'to')",1
417,"('accustomed', 'to', 'the')",1
418,"('to', 'the', 'calmer')",1
419,"('the', 'calmer', 'bearing')",1
420,"('calmer', 'bearing', 'of')",1
