,ngram,count
0,"('america', 's', 'musical')",1
1,"('s', 'musical', 'diary')",1
2,"('musical', 'diary', 'by')",1
3,"('diary', 'by', 'deems')",1
4,"('by', 'deems', 'taylor')",1
5,"('deems', 'taylor', 'this')",1
6,"('taylor', 'this', 'is')",1
7,"('this', 'is', 'a')",1
8,"('is', 'a', 'book')",1
9,"('a', 'book', 'of')",1
10,"('book', 'of', 'facts')",1
11,"('of', 'facts', 'in')",1
12,"('facts', 'in', 'the')",1
13,"('in', 'the', 'space')",1
14,"('the', 'space', 'of')",1
15,"('space', 'of', 'fewer')",1
16,"('of', 'fewer', 'than')",1
17,"('fewer', 'than', 'pages')",1
18,"('than', 'pages', 'mr')",1
19,"('pages', 'mr', 'lahee')",1
20,"('mr', 'lahee', 'has')",1
21,"('lahee', 'has', 'set')",1
22,"('has', 'set', 'down')",1
23,"('set', 'down', 'every')",1
24,"('down', 'every', 'impor')",1
25,"('every', 'impor', 'tant')",2
26,"('impor', 'tant', 'musical')",1
27,"('tant', 'musical', 'event')",1
28,"('musical', 'event', 'in')",1
29,"('event', 'in', 'america')",1
30,"('in', 'america', 'from')",1
31,"('america', 'from', 'the')",1
32,"('from', 'the', 'reprinting')",1
33,"('the', 'reprinting', 'of')",1
34,"('reprinting', 'of', 'the')",1
35,"('of', 'the', 'bay')",1
36,"('the', 'bay', 'psalm')",1
37,"('bay', 'psalm', 'book')",1
38,"('psalm', 'book', 'in')",1
39,"('book', 'in', 'boston')",1
40,"('in', 'boston', 'in')",1
41,"('boston', 'in', 'to')",1
42,"('in', 'to', 'the')",1
43,"('to', 'the', 'world')",1
44,"('the', 'world', 'premiere')",1
45,"('world', 'premiere', 'of')",1
46,"('premiere', 'of', 'prokofiev')",1
47,"('of', 'prokofiev', 's')",1
48,"('prokofiev', 's', 'love')",1
49,"('s', 'love', 'for')",1
50,"('love', 'for', 'three')",1
51,"('for', 'three', 'oranges')",1
52,"('three', 'oranges', 'in')",1
53,"('oranges', 'in', 'chicago')",1
54,"('in', 'chicago', 'on')",1
55,"('chicago', 'on', 'de')",1
56,"('on', 'de', 'cember')",1
57,"('de', 'cember', 'there')",1
58,"('cember', 'there', 'are')",1
59,"('there', 'are', 'nine')",1
60,"('are', 'nine', 'chapters')",1
61,"('nine', 'chapters', 'each')",1
62,"('chapters', 'each', 'cov')",1
63,"('each', 'cov', 'ering')",1
64,"('cov', 'ering', 'a')",1
65,"('ering', 'a', 'stretch')",1
66,"('a', 'stretch', 'of')",1
67,"('stretch', 'of', 'years')",1
68,"('of', 'years', 'in')",1
69,"('years', 'in', 'our')",1
70,"('in', 'our', 'musi')",1
71,"('our', 'musi', 'cal')",1
72,"('musi', 'cal', 'history')",1
73,"('cal', 'history', 'the')",1
74,"('history', 'the', 'first')",1
75,"('the', 'first', 'deals')",1
76,"('first', 'deals', 'with')",1
77,"('deals', 'with', 'the')",1
78,"('with', 'the', 'years')",1
79,"('the', 'years', 'between')",1
80,"('years', 'between', 'and')",1
81,"('between', 'and', 'the')",1
82,"('and', 'the', 'second')",1
