,ngram,count
0,"('the', 'new')",5
1,"('new', 'sin')",4
2,"('sin', 'to')",1
3,"('to', 'people')",1
4,"('people', 'as')",1
5,"('as', 'are')",1
6,"('are', 'willing')",1
7,"('willing', 'to')",1
8,"('to', 'think')",1
9,"('think', 'in')",1
10,"('in', 'the')",3
11,"('the', 'theatre')",1
12,"('theatre', 'the')",1
13,"('the', 'anew')",1
14,"('anew', 'sin')",1
15,"('sin', 'was')",1
16,"('was', 'one')",1
17,"('one', 'of')",1
18,"('of', 'the')",12
19,"('the', 'most')",1
20,"('most', 'interesting')",1
21,"('interesting', 'plays')",1
22,"('plays', 'that')",1
23,"('that', 'have')",1
24,"('have', 'been')",4
25,"('been', 'dis')",1
26,"('dis', 'closed')",1
27,"('closed', 'in')",1
28,"('in', 'many')",1
29,"('many', 'seasons')",1
30,"('seasons', 'it')",1
31,"('it', 'is')",6
32,"('is', 'the')",2
33,"('the', 'first')",1
34,"('first', 'dramatic')",1
35,"('dramatic', 'work')",1
36,"('work', 'ot')",1
37,"('ot', 'mr')",1
38,"('mr', 'basil')",1
39,"('basil', 'macdonald')",1
40,"('macdonald', 'hast')",1
41,"('hast', 'ings')",1
42,"('ings', 'the')",1
43,"('the', 'editor')",1
44,"('editor', 'of')",1
45,"('the', 'london')",1
46,"('london', 'bystand')",1
47,"('bystand', 'cr')",1
48,"('cr', 'and')",1
49,"('and', 'it')",1
50,"('it', 'augurs')",1
51,"('augurs', 'for')",1
52,"('for', 'his')",1
53,"('his', 'future')",1
54,"('future', 'as')",1
55,"('as', 'a')",3
56,"('a', 'playwright')",1
57,"('playwright', 'mr')",1
58,"('mr', 'hastings')",3
59,"('hastings', 'has')",1
60,"('has', 'brains')",1
61,"('brains', 'a')",1
62,"('a', 'fact')",1
63,"('fact', 'ot')",1
64,"('ot', 'which')",1
65,"('which', 'this')",1
66,"('this', 'present')",1
67,"('present', 'gives')",1
68,"('gives', 'abundant')",1
69,"('abundant', 'and')",1
70,"('and', 'he')",1
71,"('he', 'is')",4
72,"('is', 'also')",1
73,"('also', 'en')",1
74,"('en', 'with')",1
75,"('with', 'a')",2
76,"('a', 'natural')",1
77,"('natural', 'instinct')",1
78,"('instinct', 'for')",1
79,"('for', 'the')",3
80,"('the', 'the')",1
81,"('the', 'atre')",1
82,"('atre', 'the')",1
83,"('sin', 'discusses')",1
84,"('discusses', 'a')",1
85,"('a', 'tous')",1
86,"('tous', 'theme')",1
87,"('theme', 'with')",1
88,"('with', 'extraordinary')",1
89,"('extraordinary', 'intellectual')",1
90,"('intellectual', 'intensity')",1
91,"('intensity', 'and')",1
92,"('and', 'the')",7
93,"('the', 'author')",4
94,"('author', 'has')",1
95,"('has', 'developed')",1
96,"('developed', 'his')",1
97,"('his', 'plot')",1
98,"('plot', 'with')",1
99,"('a', 'sure')",1
100,"('sure', 'sense')",1
101,"('sense', 'of')",1
102,"('of', 'theatrical')",1
103,"('theatrical', 'effectiveness')",1
104,"('effectiveness', 'yet')",1
105,"('yet', 'the')",1
106,"('the', 'play')",3
107,"('play', 'failed')",1
108,"('failed', 'badly')",1
109,"('badly', 'in')",1
110,"('in', 'ntew')",1
111,"('ntew', 'york')",1
112,"('york', 'an')",1
113,"('an', 'd')",1
114,"('d', 'the')",1
115,"('the', 'only')",2
116,"('only', 'logical')",1
117,"('logical', 'reason')",1
118,"('reason', 'for')",1
119,"('the', 'failure')",2
120,"('failure', 'was')",1
121,"('was', 'that')",1
122,"('that', 'the')",5
123,"('the', 'story')",4
124,"('story', 'of')",2
125,"('the', 'was')",1
126,"('was', 'not')",1
127,"('not', 'equally')",1
128,"('equally', 'as')",1
129,"('as', 'important')",1
130,"('important', 'as')",1
131,"('as', 'the')",2
132,"('the', 'theme')",3
133,"('theme', 'the')",1
134,"('the', 'average')",2
135,"('average', 'person')",1
136,"('person', 'can')",1
137,"('can', 'sel')",1
138,"('sel', 'do')",1
139,"('do', 'see')",1
140,"('see', 'through')",1
141,"('through', 'a')",1
142,"('a', 'body')",1
143,"('body', 'to')",1
144,"('to', 'the')",4
145,"('the', 'soul')",1
146,"('soul', 'and')",1
147,"('average', 'audience')",1
148,"('audience', 'can')",1
149,"('can', 'rarely')",1
150,"('rarely', 'look')",1
151,"('look', 'be')",1
152,"('be', 'hind')",1
153,"('hind', 'a')",1
154,"('a', 'particular')",1
155,"('particular', 'story')",1
156,"('story', 'for')",1
157,"('the', 'general')",2
158,"('general', 'truth')",1
159,"('truth', 'that')",1
160,"('that', 'it')",3
161,"('it', 'incorporates')",1
162,"('incorporates', 'the')",1
163,"('the', 'essence')",1
164,"('essence', 'of')",1
165,"('of', 'thc')",1
166,"('thc', 'aew')",1
167,"('aew', 'sin')",1
168,"('sin', 'is')",2
169,"('is', 'a')",3
170,"('a', 'struggle')",1
171,"('struggle', 'between')",1
172,"('between', 'the')",1
173,"('the', 'right')",2
174,"('right', 'to')",2
175,"('to', 'live')",3
176,"('live', 'and')",2
177,"('the', 'to')",1
178,"('to', 'die')",2
179,"('die', 'and')",1
180,"('author', 's')",1
181,"('s', 'purpose')",1
182,"('purpose', 'is')",1
183,"('is', 'to')",1
184,"('to', 'imagine')",1
185,"('imagine', 'a')",1
186,"('a', 'man')",1
187,"('man', 'so')",1
188,"('so', 'circumstanced')",1
189,"('circumstanced', 'that')",1
190,"('that', 'his')",3
191,"('his', 'mere')",1
192,"('mere', 'continuance')",1
193,"('continuance', 'to')",1
194,"('live', 'shall')",1
195,"('shall', 'seem')",1
196,"('seem', 'to')",1
197,"('to', 'him')",2
198,"('him', 'a')",1
199,"('a', 'sin')",1
200,"('sin', 'because')",1
201,"('because', 'his')",1
202,"('his', 'death')",1
203,"('death', 'obviously')",1
