,ngram,count
0,in,10
1,these,3
2,days,1
3,when,1
4,so,3
5,many,2
6,ingenious,2
7,people,1
8,contrive,1
9,to,16
10,obtain,1
11,their,1
12,literary,1
13,education,1
14,at,2
15,the,29
16,expense,1
17,of,28
18,public,1
19,by,1
20,writing,1
21,books,1
22,reader,1
23,current,1
24,literature,1
25,may,2
26,esteem,1
27,himself,1
28,fortunate,1
29,encounter,1
30,a,10
31,book,2
32,which,5
33,has,4
34,anv,1
35,one,3
36,three,1
37,excellences,1
38,style,1
39,reflection,1
40,or,3
41,information,2
42,younger,1
43,school,1
44,writers,1
45,resemble,1
46,japanese,1
47,who,2
48,mr,2
49,percival,2
50,lowell,5
51,informs,1
52,its,4
53,cultivate,1
54,rather,2
55,than,3
56,substance,1
57,excellent,1
58,stylist,1
59,as,6
60,he,4
61,is,8
62,not,3
63,made,1
64,this,6
65,mistake,1
66,sound,1
67,thought,1
68,bright,1
69,phrase,1
70,and,11
71,very,2
72,inter,1
73,esting,1
74,kind,1
75,communicate,1
76,china,2
77,japan,2
78,we,1
79,know,1
80,somewhat,1
81,vaguely,1
82,through,3
83,missionary,1
84,re,1
85,ports,1
86,observations,2
87,chance,2
88,travel,1
89,lers,1
90,copious,1
91,relations,1
92,reporters,1
93,smartly,1
94,write,1
95,up,1
96,down,1
97,after,1
98,fashion,1
99,seems,1
100,adapted,1
101,taste,1
102,average,1
103,american,2
104,bmr,1
105,finds,1
106,accordingly,1
107,much,1
108,that,4
109,new,2
110,tell,1
111,us,2
112,about,1
113,soul,3
114,far,1
115,east,1
116,mis,1
117,sionary,1
118,too,1
119,intent,1
120,upon,1
121,saving,1
122,find,1
123,it,1
124,an,2
125,object,1
126,curiosity,1
127,unregenerate,1
128,state,1
129,traveller,1
130,does,1
131,even,1
132,suspect,1
133,existence,1
134,while,1
135,astute,1
136,reporter,1
137,professionally,1
138,cnt,1
139,matter,1
140,foreign,1
141,newspaper,1
142,alr,1
143,brings,1
144,analysis,1
145,old,1
146,subject,2
147,trained,1
148,powers,1
149,observation,1
150,rare,1
151,philosophic,2
152,insight,1
153,his,3
154,readers,1
155,are,5
156,therefore,1
157,triply,1
158,blessed,1
159,they,3
160,acquire,1
161,large,1
162,number,1
163,curi,1
164,ous,1
165,facts,2
166,provided,1
167,with,1
168,acute,1
169,philo,1
170,interpretation,1
171,make,1
172,acquaintance,1
173,charming,1
174,writer,1
175,titles,1
176,chapters,1
177,nre,1
178,suggestive,1
179,author,3
180,s,3
181,method,2
182,individuality,1
183,family,1
184,adoption,1
185,lan,1
186,guage,1
187,nature,1
188,art,2
189,religion,1
190,imnagina,1
191,tion,1
192,reminds,1
193,emerson,1
194,english,1
195,traits,2
196,work,1
197,be,1
198,compared,1
199,more,1
200,respects,1
201,since,1
202,eng,1
203,lish,1
204,what,1
205,record,1
206,abroad,1
207,appeared,1
208,equal,1
209,fulness,1
210,precision,1
211,remarkable,1
212,little,2
213,chief,1
214,criticisms,1
215,occur,1
216,two,1
217,perhaps,1
218,over,1
219,fond,1
220,analogies,1
221,ornamental,1
222,illustrative,1
223,lie,1
224,sometimes,1
225,indulges,1
226,refinement,1
227,psycho,1
228,logic,1
229,subtlety,1
230,hardly,1
231,advances,1
232,our,1
233,knowl,1
234,edge,1
235,hand,1
236,however,1
237,faults,1
238,incident,1
239,play,1
240,mind,1
241,once,1
242,imag,1
243,wish,2
244,them,1
245,away,1
246,were,1
247,commonplace,1
248,most,1
249,fellow,2
250,travellers,1
251,say,1
252,authors,1
253,outward,1
254,form,1
255,volume,1
256,resembles,1
257,simple,1
258,elegance,1
259,greater,1
260,hearts,1
261,case,1
262,rue,1
263,houghton,1
264,m,1
265,co,1
