,ngram,count
0,the,46
1,memoirs,1
2,of,39
3,dean,5
4,hole,3
5,this,3
6,handsome,2
7,volume,2
8,printed,1
9,in,14
10,large,1
11,type,1
12,on,7
13,heavy,1
14,paper,1
15,and,21
16,accompanied,1
17,by,3
18,an,4
19,excellent,1
20,portrait,1
21,author,4
22,appeals,1
23,to,16
24,reader,1
25,leisure,2
26,judging,1
27,from,7
28,genial,1
29,lineaments,1
30,pleasant,1
31,character,1
32,his,9
33,style,2
34,thought,1
35,we,4
36,should,2
37,infer,1
38,that,5
39,he,8
40,had,1
41,seen,1
42,but,4
43,little,1
44,dark,1
45,side,1
46,life,2
47,certainly,1
48,not,4
49,own,2
50,experiences,1
51,such,6
52,has,9
53,been,4
54,fact,2
55,so,2
56,far,1
57,as,5
58,allows,1
59,us,1
60,gain,1
61,insight,1
62,circumstances,1
63,enjoying,1
64,a,19
65,nrl,1
66,vate,1
67,fortune,1
68,follower,1
69,chase,1
70,ample,1
71,for,2
72,many,2
73,years,3
74,holding,1
75,very,4
76,comfortable,1
77,position,1
78,church,2
79,which,7
80,gave,1
81,him,2
82,ease,2
83,honor,1
84,always,1
85,able,1
86,say,1
87,with,7
88,psalmist,1
89,i,4
90,shall,1
91,want,1
92,maketh,1
93,me,2
94,lie,1
95,down,1
96,green,1
97,pastures,1
98,leadeth,1
99,beside,1
100,still,1
101,waters,1
102,man,1
103,at,3
104,least,1
105,relieved,1
106,practical,1
107,knowledge,1
108,greatest,2
109,all,2
110,tests,1
111,faith,1
112,pecuniary,1
113,worry,1
114,tried,1
115,souls,1
116,aud,1
117,produced,1
118,more,3
119,skeptics,1
120,suicides,1
121,than,2
122,any,2
123,other,2
124,cause,1
125,exhortations,1
126,most,1
127,therefore,1
128,have,4
129,chiefly,2
130,those,4
131,who,5
132,enjoyed,1
133,same,2
134,zion,1
135,collection,2
136,anecdotes,3
137,strung,1
138,together,1
139,thin,1
140,thread,1
141,personal,1
142,reminiscences,1
143,is,9
144,exactly,2
145,what,2
146,expect,1
147,source,1
148,it,4
149,contains,1
150,nothing,1
151,deep,1
152,nor,1
153,original,1
154,occasional,1
155,moralizing,1
156,scattered,1
157,through,1
158,these,1
159,pages,2
160,while,2
161,orthodox,1
162,inoffensive,1
163,somewhat,1
164,insipid,1
165,about,1
166,caliber,1
167,one,4
168,often,1
169,hears,1
170,smug,1
171,preachers,1
172,read,1
173,elegantly,1
174,rounded,1
175,periods,1
176,unctuous,1
177,rhetoric,1
178,costly,1
179,pulpits,1
180,opulent,1
181,audiences,1
182,are,5
183,under,2
184,specific,1
185,heads,1
186,archers,1
187,artists,1
188,gamblers,1
189,hunters,1
190,cricketers,1
191,shooters,1
192,workingmen,1
193,ecclesiastics,2
194,gardeners,2
195,like,1
196,vigorously,1
197,denouncing,1
198,immorality,1
199,or,3
200,over,1
201,d,1
202,sport,1
203,evident,1
204,himself,1
205,earnest,1
206,athletic,1
207,christian,1
208,contrived,1
209,enjoy,1
210,thoroughly,1
211,without,1
212,neglecting,1
213,duties,1
214,violating,1
215,principles,1
216,between,1
217,times,1
218,also,1
219,found,1
220,imitate,1
221,diocleslan,1
222,cultivate,1
223,taste,1
224,horticulture,1
225,v,1
226,t,1
227,mx,1
228,s,6
229,da,1
230,boll,1
231,lordon,1
232,mdwprl,1
233,ne,1
234,iyore,1
235,xd,1
236,hi,1
237,o,1
238,dpp,1
239,m,1
240,especially,1
241,remarkable,1
242,here,1
243,there,1
244,notable,1
245,exception,1
246,altho,1
247,considerable,1
248,ground,1
249,covered,1
250,different,1
251,beads,1
252,sometimes,1
253,rather,1
254,thinly,1
255,interesting,1
256,example,1
257,how,1
258,intelligent,2
259,minds,1
260,may,1
261,differ,1
262,subject,1
263,shown,1
264,opinion,2
265,jenny,4
266,lind,3
267,admirable,1
268,recently,1
269,published,1
270,entitled,1
271,gossip,1
272,century,1
273,places,1
274,low,1
275,estimate,2
276,vocal,1
277,powers,1
278,celebrated,1
279,singer,1
280,treating,1
281,her,2
282,decided,1
283,contempt,1
284,band,1
285,irs,1
286,agree,1
287,beard,1
288,great,1
289,singers,2
290,ornamental,1
291,performers,1
292,my,4
293,time,2
294,if,1
295,were,2
296,asked,1
297,order,1
298,won,1
299,largest,1
300,approbation,1
301,arrangement,1
302,would,2
303,be,1
304,sims,1
305,reeves,1
306,malibran,1
307,grisi,1
308,maric,1
309,swedish,1
310,nightingale,1
311,outsang,1
312,them,1
313,was,2
314,undoubtedly,2
315,age,1
316,wo,1
317,ld,1
318,fault,1
319,placed,1
320,genius,1
321,contradictions,1
322,part,1
323,writers,1
324,apparently,1
325,equally,1
326,judge,1
327,confound,1
328,later,1
329,undertakes,1
330,prepare,1
331,records,1
332,period,1
333,some,4
334,pleasantest,1
335,devoted,1
336,sunny,1
337,recollections,1
338,university,1
339,days,1
340,oxford,1
341,chapters,1
342,pleasantly,1
343,told,1
344,impress,1
345,less,1
346,favorably,1
347,because,2
348,they,1
349,steeped,1
350,mutual,1
351,admiration,1
352,sentiment,1
353,relates,1
354,high,1
355,dignitaries,1
356,represents,1
357,degree,1
358,ecclesiastical,1
359,luxury,1
360,worldly,1
361,comfort,1
362,professional,1
363,arrogance,1
364,appears,1
365,hardly,1
366,consistent,1
367,lifeof,1
368,religious,1
369,teachers,1
370,assume,1
371,follow,1
372,steps,1
373,humble,1
374,carpenter,1
375,son,1
376,nazareth,1
377,observations,1
378,challenges,1
379,attention,2
380,will,1
381,dissent,1
382,yet,1
383,worthy,1
384,consideration,1
385,evidently,1
386,expert,1
387,says,1
388,concerning,1
389,gardens,2
390,subpoena,1
391,memories,1
392,give,1
393,verdict,2
394,sixty,1
395,ago,1
396,england,1
397,pleasingly,1
398,naturally,1
399,arranged,1
400,now,1
401,l,1
402,think,1
403,our,1
404,prominent,1
405,landscape,1
406,protest,1
407,against,1
408,regarding,1
409,branch,1
410,artistic,1
411,effort,1
412,received,1
413,much,1
414,recent,1
